OrderNum,ItemID,Quantity
4449,8010,3
4450,8994,5
4451,6383,5
4452,8115,2
4453,9634,4
4454,4724,5
4455,3153,1
4456,5216,3
4457,6228,5
4458,7502,1
4459,7999,1
4460,4892,2
4461,1615,2
4462,9151,5
4463,7553,5
4464,9350,4
4465,8852,3
4466,9171,4
4467,2739,3
4468,5812,1
4469,8469,3
4470,7450,4
4471,2117,4
4472,4854,3
4473,8205,3
4474,8010,2
4475,2566,1
4476,3024,4
4477,9583,5
4478,2339,3
4479,6726,3
4480,3323,4
4481,1498,3
4482,9256,4
4483,590,4
4484,6229,2
4485,9006,2
4486,1613,5
4487,6228,5
4488,88,5
4489,8822,2
4490,8813,4
4491,7545,1
4492,8378,4
4493,6015,5
4494,7666,3
4495,5791,2
4496,8287,5
4497,1985,1
4498,8486,2
4499,2072,3
4500,9539,3
4501,7142,2
4502,8189,1
4503,9809,1
4504,7485,5
4505,6466,2
4506,1246,1
4507,3865,1
4508,8919,1
4509,4783,4
4510,9783,2
4511,5591,4
4512,5810,1
4513,7534,4
4514,1739,3
4515,1129,1
4516,9791,4
4517,459,5
4518,9397,4
4519,1186,4
4520,5226,5
4521,9273,2
4522,6710,2
4523,6870,3
4524,5836,1
4525,6610,5
4526,3505,5
4527,3136,3
4528,8296,1
4529,293,4
4530,543,2
4531,1985,5
4532,5656,5
4533,6992,3
4534,433,2
4535,3690,5
4536,4867,1
4537,7585,5
4538,6714,1
4539,5815,3
4540,734,1
4541,5107,4
4542,7490,2
4543,2252,4
4544,9705,5
4545,9090,4
4546,8457,5
4547,6339,4
4548,6896,2
4549,4461,5
4550,2823,2
4551,9178,2
4552,552,2
4553,8098,2
4554,6094,4
4555,5981,2
4556,6695,2
4557,7938,4
4558,4679,3
4559,9159,3
4560,3821,1
4561,8829,4
4562,1624,1
4563,948,3
4564,2075,2
4565,7125,1
4566,8591,5
4567,2041,1
4568,844,1
4569,627,4
4570,6946,4
4571,9660,5
4572,9735,3
4573,2474,2
4574,4012,4
4575,6190,4
4576,833,1
4577,7793,3
4578,3520,2
4579,4325,1
4580,6043,5
4581,5319,3
4582,1253,5
4583,566,3
4584,1949,2
4585,7151,4
4586,9000,5
4587,1054,1
4588,6308,4
4589,8098,5
4590,8146,1
4591,1403,3
4592,2845,5
4593,344,4
4594,8887,1
4595,9447,1
4596,4863,1
4597,3413,1
4598,5533,4
4599,5702,1
4600,7217,2
4601,3017,2
4602,2549,3
4603,7837,1
4604,2978,1
4605,4844,2
4606,1252,1
4607,1783,2
4608,4886,4
4609,4306,5
4610,8237,2
4611,7656,4
4612,8921,1
4613,7135,3
4614,8952,5
4615,9070,5
4616,9412,1
4617,5007,1
4618,4407,2
4619,3698,1
4620,7605,4
4621,6429,4
4622,9139,4
4623,8094,4
4624,805,1
4625,1864,5
4626,6133,5
4627,3721,4
4628,2269,1
4629,2904,1
4630,5180,5
4631,151,3
4632,4140,5
4633,3239,5
4634,5510,1
4635,4319,4
4636,2159,3
4637,4973,2
4638,956,4
4639,1546,2
4640,6980,4
4641,6544,2
4642,3461,5
4643,5045,2
4644,6874,4
4645,8103,3
4646,4879,5
4647,7544,4
4648,2082,3
4649,1370,4
4650,8169,5
4651,7866,1
4652,2364,1
4653,2254,2
4654,4232,3
4655,5960,3
4656,423,4
4657,3613,4
4658,7031,2
4659,7023,1
4660,4218,4
4661,9287,3
4662,4474,5
4663,6791,4
4664,8385,2
4665,7194,4
4666,2593,4
4667,1702,4
4668,1517,3
4669,9583,5
4670,633,4
4671,4744,5
4672,6946,1
4673,1474,1
4674,7976,3
4675,1149,4
4676,8565,4
4677,7459,2
4678,4339,3
4679,7298,1
4680,3890,2
4681,1749,3
4682,2281,3
4683,9185,1
4684,1218,5
4685,2334,2
4686,765,1
4687,3566,2
4688,1269,3
4689,3479,5
4690,9622,2
4691,5973,2
4692,3985,2
4693,1337,4
4694,3651,1
4695,3574,3
4696,1846,3
4697,7892,2
4698,1280,2
4699,9804,3
4700,6992,5
4701,128,2
4702,5398,1
4703,2680,5
4704,8985,4
4705,1436,1
4706,9924,2
4707,1757,1
4708,3631,2
4709,4441,5
4710,5059,1
4711,3120,2
4712,5176,3
4713,7424,2
4714,8257,1
4715,8483,5
4716,9371,1
4717,3683,4
4718,7765,4
4719,2363,3
4720,6155,4
4721,413,5
4722,953,2
4723,9942,3
4724,3797,1
4725,8732,5
4726,3544,5
4727,3110,5
4728,1972,4
4729,4440,2
4730,4839,3
4731,8087,5
4732,3600,4
4733,7170,2
4734,4732,5
4735,8129,3
4736,6945,1
4737,5874,4
4738,6850,2
4739,1384,3
4740,1284,4
4741,2262,1
4742,5196,3
4743,2517,3
4744,4670,3
4745,6439,5
4746,7451,3
4747,3777,3
4748,3753,4
4749,4353,3
4750,8438,5
4751,379,5
4752,4967,5
4753,9899,3
4754,9020,1
4755,8340,2
4756,427,3
4757,4877,4
4758,2929,3
4759,2382,5
4760,3372,1
4761,3040,5
4762,6104,5
4763,7423,2
4764,3863,4
4765,6546,4
4766,2760,4
4767,7421,2
4768,7061,2
4769,7135,2
4770,7225,3
4771,5749,4
4772,4912,1
4773,5948,2
4774,4471,1
4775,7337,2
4776,8348,5
4777,2952,3
4778,8845,3
4779,9539,2
4780,6306,2
4781,8078,1
4782,5741,5
4783,8023,4
4784,2594,4
4785,5625,1
4786,6686,4
4787,2203,2
4788,8512,5
4789,9529,4
4790,5128,1
4791,2479,3
4792,9109,2
4793,9504,3
4794,6119,3
4795,7448,3
4796,3766,3
4797,6924,2
4798,4586,5
4799,6879,4
4800,7967,4
4801,8207,3
4802,5038,1
4803,381,1
4804,2484,5
4805,8710,1
4806,1038,4
4807,1018,4
4808,4477,2
4809,4614,4
4810,2087,4
4811,3440,3
4812,4425,4
4813,2044,1
4814,7630,1
4815,96,3
4816,3908,2
4817,8441,4
4818,8924,1
4819,2436,4
4820,1887,3
4821,3505,2
4822,9899,2
4823,4913,4
4824,9695,3
4825,1343,1
4826,4922,2
4827,2808,3
4828,1588,3
4829,5762,5
4830,7030,5
4831,8996,2
4832,4889,3
4833,985,1
4834,2312,2
4835,3496,3
4836,4500,1
4837,2368,4
4838,4552,2
4839,2554,1
4840,8020,5
4841,392,2
4842,5083,4
4843,3763,4
4844,247,4
4845,4657,3
4846,1057,3
4847,9809,5
4848,112,2
4849,221,2
4850,4894,2
4851,5848,2
4852,9518,4
4853,4580,4
4854,5727,2
4855,4660,5
4856,7832,4
4857,2125,1
4858,318,3
4859,8492,4
4860,4892,5
4861,2879,3
4862,9983,3
4863,7658,1
4864,4407,3
4865,9425,2
4866,8431,1
4867,3710,3
4868,8487,4
4869,1612,5
4870,6698,5
4871,4039,2
4872,6298,5
4873,2948,4
4874,7776,1
4875,9034,3
4876,4782,2
4877,2991,4
4878,8874,5
4879,1859,3
4880,32,5
4881,5918,4
4882,3174,4
4883,8388,4
4884,3128,2
4885,1092,3
4886,8513,5
4887,2406,3
4888,5829,5
4889,4256,4
4890,5053,1
4891,567,3
4892,3261,4
4893,3431,2
4894,7291,1
4895,5771,3
4896,4058,2
4897,160,1
4898,3285,4
4899,2154,1
4900,6616,4
4901,3061,3
4902,2399,5
4903,5101,1
4904,7537,2
4905,8561,1
4906,7549,3
4907,5746,2
4908,193,4
4909,1856,4
4910,3904,2
4911,2429,4
4912,5203,5
4913,6385,3
4914,6151,5
4915,9894,4
4916,8596,2
4917,1634,5
4918,3423,5
4919,1711,3
4920,5546,1
4921,6334,4
4922,317,5
4923,3888,2
4924,675,5
4925,6980,4
4926,7019,4
4927,8251,3
4928,3852,1
4929,8275,4
4930,9120,1
4931,5545,4
4932,8458,2
4933,8608,4
4934,2741,5
4935,5129,1
4936,9828,2
4937,3558,4
4938,455,1
4939,8339,1
4940,9201,4
4941,3760,5
4942,6402,1
4943,1309,4
4944,810,2
4945,3703,4
4946,2358,1
4947,309,3
4948,7287,3
4949,2280,2
4950,2116,1
4951,1067,1
4952,3767,5
4953,6340,3
4954,1642,5
4955,2072,1
4956,4024,2
4957,8935,4
4958,9893,3
4959,6683,3
4960,1432,2
4961,4550,5
4962,4461,1
4963,1002,2
4964,8310,5
4965,7538,5
4966,3017,1
4967,8125,3
4968,4759,1
4969,9859,4
4970,1092,2
4971,6096,3
4972,3796,1
4973,303,3
4974,3568,4
4975,1993,5
4976,1544,3
4977,9893,5
4978,6405,1
4979,3065,5
4980,398,3
4981,7203,2
4982,57,5
4983,1478,4
4984,4177,1
4985,7260,1
4986,2202,5
4987,4839,4
4988,2848,5
4989,5976,1
4990,9434,1
4991,6204,1
4992,8116,1
4993,5583,5
4994,4934,5
4995,6456,5
4996,4919,4
4997,412,3
4998,226,2
4999,9314,1
5000,1693,3
5001,1373,1
5002,2882,2
5003,3358,5
5004,4017,5
5005,3072,5
5006,1812,3
5007,1163,1
5008,1348,4
5009,8897,5
5010,8394,4
5011,9464,5
5012,8854,1
5013,7103,1
5014,8871,3
5015,183,5
5016,9230,3
5017,5389,3
5018,408,4
5019,5281,1
5020,4786,5
5021,1272,4
5022,6771,2
5023,8126,3
5024,882,5
5025,200,5
5026,7173,2
5027,2759,4
5028,9436,3
5029,5509,1
5030,3633,1
5031,6396,5
5032,9929,3
5033,2050,1
5034,1419,3
5035,9542,5
5036,3127,4
5037,3323,2
5038,9790,5
5039,7487,3
5040,8761,3
5041,7628,4
5042,5772,5
5043,5183,4
5044,9323,3
5045,1864,4
5046,6556,1
5047,4508,5
5048,313,3
5049,3492,5
5050,2035,4
5051,7141,4
5052,8826,4
5053,1473,3
5054,4080,3
5055,6003,1
5056,2891,1
5057,5071,5
5058,7525,1
5059,1578,4
5060,3044,4
5061,6586,5
5062,4588,4
5063,258,5
5064,6607,2
5065,2178,5
5066,513,4
5067,1839,5
5068,8831,5
5069,2217,2
5070,4606,4
5071,4314,1
5072,380,4
5073,9388,1
5074,6362,1
5075,4642,3
5076,654,2
5077,3952,1
5078,9638,5
5079,9999,1
5080,6066,4
5081,2382,4
5082,4961,2
5083,237,3
5084,5661,5
5085,7373,5
5086,9476,2
5087,7579,3
5088,7151,1
5089,9561,1
5090,6603,2
5091,8558,3
5092,4000,3
5093,7965,4
5094,9454,4
5095,6636,1
5096,4172,1
5097,8010,4
5098,763,4
5099,7359,5
5100,6989,3
5101,235,3
5102,7021,5
5103,9842,5
5104,1289,2
5105,4621,5
5106,4465,3
5107,6069,2
5108,3239,4
5109,9912,1
5110,3369,2
5111,3233,2
5112,3394,5
5113,7171,1
5114,8632,4
5115,9444,4
5116,3145,4
5117,9217,5
5118,5636,2
5119,4659,1
5120,3936,4
5121,5977,4
5122,8529,2
5123,2880,4
5124,2643,4
5125,1975,3
5126,3988,4
5127,6809,1
5128,6736,3
5129,1903,5
5130,9436,3
5131,4745,1
5132,6973,3
5133,2617,3
5134,3907,4
5135,2937,1
5136,3102,3
5137,2342,5
5138,4551,3
5139,4019,4
5140,9595,3
5141,9429,4
5142,7305,1
5143,6,4
5144,229,5
5145,9620,4
5146,6357,2
5147,2488,4
5148,6545,4
5149,967,4
5150,277,1
5151,39,3
5152,611,2
5153,1277,4
5154,7163,3
5155,1156,3
5156,7314,4
5157,2406,1
5158,6007,1
5159,1752,3
5160,8990,4
5161,2676,3
5162,7713,1
5163,9646,1
5164,5427,1
5165,5943,5
5166,6218,1
5167,9319,2
5168,6394,3
5169,1984,3
5170,7728,4
5171,8211,3
5172,4076,1
5173,1737,1
5174,6399,2
5175,6142,4
5176,4885,2
5177,3319,3
5178,3317,4
5179,4226,5
5180,3001,4
5181,4047,1
5182,769,3
5183,629,1
5184,5156,3
5185,7080,4
5186,4034,4
5187,5990,2
5188,9497,2
5189,2770,2
5190,2063,3
5191,1303,3
5192,5871,4
5193,7174,2
5194,4368,1
5195,3728,3
5196,4550,5
5197,6678,1
5198,7913,2
5199,3246,5
5200,4034,5
5201,5414,4
5202,704,5
5203,8735,3
5204,7361,2
5205,8257,2
5206,2410,3
5207,4760,2
5208,2374,1
5209,6290,4
5210,2769,5
5211,3926,3
5212,2827,2
5213,7591,2
5214,7396,3
5215,3298,1
5216,6636,2
5217,9407,5
5218,4826,1
5219,9983,1
5220,8380,5
5221,7966,1
5222,1520,4
5223,4012,3
5224,5782,3
5225,2982,2
5226,3722,2
5227,9252,1
5228,4456,5
5229,7221,4
5230,4403,3
5231,5508,1
5232,445,2
5233,3885,5
5234,2563,3
5235,4659,3
5236,4151,3
5237,9889,3
5238,8600,2
5239,2854,3
5240,3923,5
5241,4263,5
5242,6847,3
5243,9699,4
5244,5179,4
5245,8285,1
5246,4551,5
5247,5794,3
5248,75,5
5249,9488,4
5250,1967,5
5251,9116,5
5252,3237,3
5253,5764,2
5254,7626,5
5255,7851,4
5256,3985,2
5257,6745,5
5258,4410,3
5259,7154,5
5260,43,3
5261,7573,4
5262,769,1
5263,9875,4
5264,4949,5
5265,4681,2
5266,8936,1
5267,3866,5
5268,692,4
5269,2037,4
5270,135,5
5271,8750,3
5272,5133,2
5273,8065,1
5274,4768,1
5275,3497,2
5276,9425,2
5277,7916,1
5278,7689,3
5279,9012,4
5280,2105,3
5281,165,3
5282,4680,4
5283,8050,3
5284,5135,2
5285,6392,5
5286,6340,1
5287,4678,5
5288,454,3
5289,3412,2
5290,2484,4
5291,7702,2
5292,2693,4
5293,7780,1
5294,9886,4
5295,6687,3
5296,3765,3
5297,7149,5
5298,9550,4
5299,7978,1
5300,5573,4
5301,6702,5
5302,4017,2
5303,240,2
5304,9496,3
5305,4385,2
5306,3386,5
5307,5301,5
5308,7635,4
5309,7041,2
5310,3756,4
5311,4807,4
5312,9126,3
5313,558,5
5314,6626,3
5315,6070,1
5316,5334,3
5317,3508,5
5318,3249,1
5319,2830,3
5320,93,2
5321,4146,1
5322,6374,1
5323,8264,5
5324,1285,4
5325,3124,2
5326,2091,1
5327,2674,5
5328,3656,4
5329,7795,2
5330,8122,2
5331,5920,5
5332,2560,2
5333,2321,3
5334,6545,4
5335,6289,3
5336,1943,1
5337,3473,4
5338,2806,3
5339,28,2
5340,2054,4
5341,1116,1
5342,233,2
5343,4971,5
5344,3240,5
5345,9169,4
5346,85,2
5347,6401,2
5348,4583,2
5349,7819,5
5350,8090,3
5351,2046,2
5352,7422,5
5353,2652,4
5354,6007,5
5355,8393,3
5356,5759,2
5357,4003,2
5358,2534,5
5359,871,5
5360,8020,1
5361,549,3
5362,3789,5
5363,3050,2
5364,3820,4
5365,7261,1
5366,8655,2
5367,5489,3
5368,2589,2
5369,1670,1
5370,6150,2
5371,8005,1
5372,469,5
5373,7267,5
5374,9591,2
5375,37,1
5376,9266,3
5377,1408,1
5378,4299,3
5379,8317,1
5380,6236,3
5381,1452,1
5382,2377,4
5383,6579,3
5384,7703,1
5385,267,2
5386,2703,3
5387,6170,5
5388,9770,2
5389,7216,2
5390,852,3
5391,7502,2
5392,8659,3
5393,8354,5
5394,8087,4
5395,977,4
5396,2495,2
5397,1476,3
5398,2626,5
5399,9014,3
5400,2665,4
5401,2,4
5402,1203,2
5403,1987,3
5404,9067,2
5405,4492,1
5406,7892,3
5407,3257,1
5408,79,2
5409,4254,2
5410,1641,5
5411,1252,4
5412,9591,5
5413,9910,5
5414,8631,2
5415,3176,1
5416,996,4
5417,4697,2
5418,8156,3
5419,19,4
5420,9652,2
5421,4714,2
5422,1087,4
5423,8742,4
5424,7780,1
5425,8623,5
5426,2161,5
5427,2888,5
5428,6833,1
5429,8583,3
5430,1674,5
5431,178,1
5432,2850,1
5433,8490,4
5434,5534,2
5435,5544,1
5436,4773,1
5437,3780,1
5438,8385,3
5439,3271,2
5440,5753,1
5441,2685,5
5442,3990,4
5443,3391,4
5444,5118,5
5445,6580,4
5446,7801,5
5447,3352,4
5448,4970,4
5449,455,1
5450,4708,4
5451,3462,1
5452,6555,1
5453,2463,5
5454,2748,1
5455,7730,4
5456,1708,3
5457,263,2
5458,6066,1
5459,6945,2
5460,1299,3
5461,7270,1
5462,5367,1
5463,845,2
5464,1251,4
5465,8218,5
5466,56,5
5467,3846,4
5468,6429,3
5469,7107,4
5470,4979,2
5471,3143,1
5472,1719,5
5473,2629,4
5474,8932,5
5475,2739,2
5476,9593,2
5477,9863,1
5478,3180,2
5479,4796,1
5480,9624,5
5481,8809,2
5482,2979,3
5483,7475,5
5484,137,2
5485,6509,4
5486,4137,3
5487,9349,4
5488,6500,1
5489,539,4
5490,2466,5
5491,6653,4
5492,927,5
5493,6353,1
5494,7801,5
5495,6510,4
5496,5943,2
5497,9767,4
5498,7458,5
5499,7724,4
5500,2860,1
5501,6551,5
5502,9023,1
5503,8451,2
5504,1417,1
5505,7974,5
5506,4492,3
5507,7736,1
5508,7435,2
5509,5254,1
5510,5554,2
5511,9039,4
5512,38,4
5513,8402,4
5514,9435,3
5515,1926,5
5516,4368,1
5517,3553,1
5518,9066,1
5519,3506,5
5520,118,5
5521,4107,5
5522,8706,5
5523,3293,5
5524,1729,2
5525,2348,3
5526,8208,1
5527,7167,5
5528,168,4
5529,5502,3
5530,3283,3
5531,5494,3
5532,7001,2
5533,863,1
5534,5423,5
5535,4505,1
5536,6990,1
5537,7954,5
5538,3106,4
5539,8941,3
5540,3329,3
5541,1302,4
5542,493,4
5543,8834,3
5544,1882,2
5545,5614,5
5546,7095,3
5547,7459,5
5548,4155,1
5549,7643,1
5550,1970,2
5551,4474,1
5552,1584,4
5553,4139,2
5554,4004,4
5555,7164,4
5556,1604,5
5557,204,3
5558,430,5
5559,5169,5
5560,6616,1
5561,5205,2
5562,8348,2
5563,4950,1
5564,4888,2
5565,605,4
5566,9320,1
5567,7669,5
5568,6655,4
5569,5707,5
5570,3781,5
5571,6716,2
5572,6705,2
5573,5315,4
5574,4563,4
5575,337,5
5576,2428,2
5577,9806,3
5578,7155,4
5579,4775,1
5580,7219,4
5581,5060,5
5582,9355,4
5583,2551,4
5584,1829,2
5585,4826,2
5586,9929,5
5587,9917,4
5588,1928,2
5589,6690,3
5590,8145,3
5591,1854,2
5592,4920,1
5593,2877,5
5594,6413,1
5595,7057,1
5596,9222,5
5597,7100,2
5598,8944,2
5599,5182,4
5600,8033,5
5601,9979,1
5602,4635,3
5603,5540,5
5604,130,3
5605,7348,2
5606,276,4
5607,9487,4
5608,1665,1
5609,2092,5
5610,9325,4
5611,6087,5
5612,6598,1
5613,2676,3
5614,7339,3
5615,9882,4
5616,4134,5
5617,7116,4
5618,547,4
5619,3366,4
5620,4196,1
5621,2686,4
5622,8201,3
5623,2541,2
5624,8494,3
5625,920,3
5626,8671,4
5627,4522,5
5628,6454,4
5629,282,5
5630,104,1
5631,3149,3
5632,526,4
5633,9649,4
5634,8383,1
5635,4045,5
5636,1351,5
5637,7477,3
5638,7301,3
5639,5494,5
5640,6999,4
5641,7527,2
5642,3379,1
5643,7697,5
5644,7913,5
5645,3196,5
5646,4122,2
5647,7389,3
5648,2439,3
5649,398,3
5650,8950,1
5651,4311,5
5652,4331,2
5653,2810,5
5654,1136,3
5655,5160,4
5656,5037,2
5657,8880,3
5658,754,1
5659,9700,2
5660,7432,3
5661,1884,1
5662,4353,5
5663,6565,4
5664,1064,2
5665,2208,3
5666,8637,3
5667,6559,5
5668,3408,1
5669,9952,2
5670,7340,5
5671,8470,3
5672,7300,5
5673,2227,2
5674,1520,2
5675,6178,2
5676,854,2
5677,7583,1
5678,3362,1
5679,5282,2
5680,5369,1
5681,662,3
5682,2027,5
5683,9205,3
5684,7459,1
5685,1195,5
5686,8945,2
5687,5618,2
5688,1399,1
5689,4510,2
5690,6661,4
5691,4546,5
5692,1688,3
5693,6922,2
5694,5601,1
5695,3974,1
5696,1891,5
5697,6915,2
5698,994,4
5699,1430,3
5700,8024,4
5701,4545,3
5702,1347,2
5703,9646,4
5704,1775,2
5705,8524,2
5706,9297,5
5707,9799,3
5708,8456,4
5709,2432,4
5710,8902,1
5711,4875,3
5712,2509,5
5713,5427,2
5714,5779,1
5715,5971,3
5716,5117,4
5717,8418,4
5718,4640,3
5719,6243,1
5720,675,1
5721,7793,1
5722,5349,1
5723,9992,1
5724,7345,5
5725,4023,5
5726,8540,2
5727,8696,3
5728,7167,5
5729,3602,2
5730,3768,4
5731,5652,3
5732,3326,5
5733,5146,1
5734,4406,3
5735,4896,2
5736,4787,1
5737,6053,1
5738,2562,5
5739,8247,5
5740,9376,1
5741,9780,1
5742,9225,3
5743,834,4
5744,4728,3
5745,1980,5
5746,3935,1
5747,4533,4
5748,5242,4
5749,9579,2
5750,5593,4
5751,5394,4
5752,550,1
5753,9512,2
5754,7346,3
5755,8721,5
5756,950,1
5757,929,3
5758,1154,5
5759,3492,2
5760,8152,3
5761,6869,5
5762,4737,5
5763,1269,4
5764,9743,2
5765,7293,4
5766,3924,5
5767,8016,4
5768,4187,3
5769,6206,5
5770,23,1
5771,9164,2
5772,5480,4
5773,5273,4
5774,560,3
5775,8411,3
5776,4743,4
5777,9010,5
5778,2841,2
5779,4250,5
5780,8519,4
5781,8322,4
5782,9779,1
5783,6777,4
5784,5643,2
5785,1867,2
5786,4256,5
5787,8463,1
5788,5242,1
5789,6262,4
5790,2093,4
5791,9531,2
5792,4717,3
5793,3420,3
5794,3078,3
5795,9280,3
5796,5611,3
5797,4493,2
5798,5403,2
5799,3088,2
5800,1194,3
5801,8222,3
5802,472,4
5803,7868,3
5804,323,1
5805,8802,5
5806,3005,3
5807,1713,2
5808,1782,5
5809,5866,3
5810,1993,3
5811,23,3
5812,234,3
5813,7420,2
5814,8470,5
5815,8280,2
5816,4292,1
5817,7684,2
5818,6187,5
5819,7821,4
5820,260,5
5821,8532,5
5822,4370,4
5823,4126,5
5824,7682,5
5825,261,4
5826,2333,5
5827,1754,3
5828,3268,5
5829,3097,1
5830,3798,4
5831,1762,4
5832,9847,5
5833,2087,1
5834,4684,5
5835,9321,3
5836,7338,2
5837,875,1
5838,7128,1
5839,6019,5
5840,559,5
5841,6540,2
5842,5016,1
5843,238,3
5844,57,1
5845,9036,3
5846,7834,1
5847,1049,1
5848,6430,5
5849,882,1
5850,7361,3
5851,590,4
5852,5563,1
5853,7293,1
5854,5025,4
5855,6737,4
5856,4903,5
5857,3313,3
5858,8015,4
5859,9201,5
5860,2675,3
5861,2079,2
5862,2510,5
5863,4985,5
5864,3456,1
5865,9278,3
5866,8263,3
5867,4844,3
5868,1140,2
5869,7175,1
5870,7818,3
5871,2696,4
5872,5704,4
5873,2387,5
5874,3291,1
5875,3199,1
5876,111,2
5877,9490,4
5878,356,2
5879,998,4
5880,9189,2
5881,6307,4
5882,9203,1
5883,478,1
5884,4946,5
5885,6344,2
5886,7729,4
5887,4572,2
5888,5198,3
5889,2923,3
5890,3123,5
5891,719,3
5892,8381,3
5893,1370,1
5894,8750,5
5895,9833,2
5896,9126,1
5897,1212,4
5898,3957,5
5899,7422,2
5900,1427,4
5901,838,3
5902,9005,1
5903,6963,1
5904,18,2
5905,183,4
5906,829,2
5907,8143,1
5908,2109,2
5909,8307,3
5910,6945,1
5911,5492,2
5912,8210,5
5913,1541,5
5914,7375,5
5915,7048,1
5916,7629,1
5917,2461,2
5918,7564,3
5919,9296,1
5920,5435,2
5921,5058,1
5922,6107,4
5923,5520,3
5924,1023,1
5925,4795,3
5926,8963,1
5927,7782,2
5928,9926,3
5929,5106,5
5930,3054,1
5931,4511,4
5932,2552,4
5933,1424,1
5934,8285,3
5935,2775,4
5936,8363,4
5937,5962,3
5938,1983,3
5939,6896,3
5940,6352,5
5941,9189,1
5942,7462,5
5943,185,5
5944,4713,1
5945,605,5
5946,3004,4
5947,5941,1
5948,4791,4
5949,413,3
5950,430,5
5951,2923,2
5952,4524,2
5953,320,3
5954,3776,5
5955,5345,2
5956,6380,3
5957,4466,4
5958,186,5
5959,8098,4
5960,8153,4
5961,7514,5
5962,90,1
5963,7365,1
5964,9028,4
5965,5645,4
5966,8728,1
5967,2086,4
5968,9095,1
5969,986,1
5970,8349,1
5971,9107,1
5972,9921,5
5973,7183,1
5974,3431,3
5975,6656,4
5976,7534,5
5977,2108,4
5978,8860,2
5979,4644,4
5980,8293,4
5981,1826,1
5982,1087,1
5983,1325,3
5984,988,3
5985,1833,2
5986,2512,4
5987,1464,3
5988,4294,2
5989,2071,5
5990,4378,5
5991,9226,4
5992,6280,1
5993,6411,5
5994,2988,1
5995,8340,4
5996,8007,5
5997,946,3
5998,8263,5
5999,7052,2
6000,317,5
6001,3995,1
6002,9915,2
6003,4510,3
6004,5629,5
6005,2062,4
6006,1015,2
6007,9948,2
6008,6441,5
6009,9024,2
6010,2049,2
6011,8644,2
6012,3728,5
6013,2533,4
6014,9390,5
6015,3003,2
6016,3447,2
6017,3067,4
6018,7489,4
6019,783,3
6020,5681,5
6021,5887,2
6022,6200,4
6023,2115,2
6024,7552,2
6025,7777,5
6026,963,2
6027,1863,1
6028,9917,4
6029,2917,3
6030,958,5
6031,1118,5
6032,22,3
6033,8877,1
6034,3926,1
6035,8667,1
6036,7434,2
6037,9759,4
6038,648,5
6039,2509,1
6040,5008,2
6041,5059,2
6042,2359,5
6043,6947,1
6044,6983,3
6045,2419,2
6046,2056,1
6047,1002,4
6048,5110,4
6049,8637,1
6050,1986,4
6051,4765,2
6052,5282,5
6053,1206,3
6054,7634,2
6055,6911,2
6056,3783,2
6057,8933,5
6058,5659,5
6059,7946,3
6060,8504,5
6061,9135,4
6062,5726,1
6063,8660,1
6064,9651,4
6065,3488,1
6066,7037,5
6067,8913,3
6068,7466,4
6069,1608,5
6070,3987,1
6071,5151,5
6072,1440,5
6073,8696,4
6074,9248,2
6075,4114,5
6076,4364,1
6077,9402,2
6078,3462,4
6079,3812,1
6080,8767,4
6081,9976,2
6082,7011,3
6083,9530,4
6084,1510,4
6085,1584,3
6086,6241,4
6087,9965,4
6088,6772,2
6089,561,3
6090,8198,1
6091,4202,5
6092,7127,4
6093,2730,4
6094,3716,4
6095,6238,3
6096,927,5
6097,7146,1
6098,2902,1
6099,9653,2
6100,5452,3
6101,7698,1
6102,8755,2
6103,4606,2
6104,906,5
6105,2577,2
6106,2001,5
6107,9121,2
6108,4349,4
6109,8210,4
6110,1574,1
6111,8239,1
6112,4848,4
6113,4360,4
6114,5850,1
6115,45,4
6116,5726,4
6117,2755,4
6118,5982,2
6119,2189,2
6120,546,4
6121,4508,3
6122,2707,1
6123,3787,2
6124,2257,1
6125,9719,5
6126,2014,2
6127,8864,2
6128,1537,2
6129,9786,1
6130,3904,2
6131,8098,5
6132,4215,4
6133,263,2
6134,6409,5
6135,7053,1
6136,4729,3
6137,7949,2
6138,9310,4
6139,7292,3
6140,2439,3
6141,4177,2
6142,9157,5
6143,8034,5
6144,6871,3
6145,7273,3
6146,5657,2
6147,9041,2
6148,2117,1
6149,9511,1
6150,3389,1
6151,88,1
6152,4719,5
6153,5987,1
6154,9687,1
6155,821,1
6156,6539,3
6157,4735,1
6158,6104,1
6159,5590,5
6160,5986,5
6161,5521,2
6162,6034,5
6163,5177,4
6164,1173,3
6165,4520,4
6166,3623,2
6167,9855,3
6168,5105,2
6169,9231,5
6170,5351,2
6171,7244,4
6172,1916,1
6173,872,4
6174,9810,4
6175,6388,1
6176,5094,3
6177,6899,4
6178,1449,5
6179,137,4
6180,5646,3
6181,5269,2
6182,9151,1
6183,5538,2
6184,1261,2
6185,6246,2
6186,7,5
6187,2058,2
6188,7774,5
6189,3384,1
6190,3651,4
6191,5412,4
6192,5686,4
6193,741,1
6194,364,5
6195,6383,2
6196,7154,1
6197,2938,4
6198,54,4
6199,3247,5
6200,7959,5
6201,5957,4
6202,4892,2
6203,9312,1
6204,2772,1
6205,4870,1
6206,2381,3
6207,7477,5
6208,4712,1
6209,6577,4
6210,9374,1
6211,658,4
6212,9979,4
6213,5971,2
6214,3052,3
6215,1832,3
6216,3054,4
6217,6477,5
6218,2811,1
