OrderNum,CustomerID,ItemID,Quantity,OrderDate
3562,5610,4428,1,12/01/2024
3563,3577,9204,5,11/10/2023
3564,1970,7421,3,17/04/2024
3565,1449,3253,5,06/05/2025
3566,3721,2202,1,04/04/2025
3567,6630,3605,1,01/01/2000
3568,6701,4535,3,05/11/2023
3569,3056,192,5,02/07/2023
3570,3951,7616,3,19/05/2024
3571,5990,1568,5,23/10/2023
3572,2418,8435,5,18/11/2023
3573,3715,4301,1,30/03/2024
3574,2168,461,5,11/05/2024
3575,3025,3846,3,23/08/2024
3576,3280,3834,96,05/06/2023
3577,3722,204,42,01/01/2000
3578,283,4176,2,26/10/2024
3579,737,3258,4,13/01/2024
3580,1583,2687,2,01/01/2000
3581,6994,6456,3,11/06/2023
3582,3295,5949,1,09/01/2025
3583,955,8237,2,07/04/2024
3584,5871,1498,3,04/06/2023
3585,3442,4270,1,12/11/2024
3586,1750,7342,5,30/12/2023
3587,1609,2468,5,03/07/2024
3588,5665,9459,4,01/12/2023
3589,181,3789,2,28/04/2025
3590,6536,6916,5,01/01/2000
3591,6021,331,4,02/10/2024
3592,6883,9797,4,27/02/2025
3593,3647,5499,3,23/01/2024
3594,4782,8742,1,03/03/2024
3595,4019,8189,3,15/02/2025
3596,3992,3214,5,09/03/2025
3597,6817,9448,1,12/12/2023
3598,6192,9349,5,29/06/2023
3599,3759,4074,3,14/07/2024
3600,1587,658,4,14/07/2023
3601,4846,167,3,23/06/2024
3602,6090,3465,5,16/05/2023
3603,5835,6068,1,22/02/2024
3604,337,8243,4,13/12/2024
3605,1179,8550,4,10/03/2025
3606,4844,1201,54,15/12/2023
3607,2020,6868,3,31/01/2024
3608,6560,2741,314,05/05/2025
3609,2728,4064,2,19/08/2024
3610,1779,2121,1,22/01/2024
3611,1139,109,0,29/06/2023
3612,1221,2585,4,23/01/2025
3613,4068,9977,1,24/06/2024
3614,1309,6989,4,18/04/2024
3615,1809,2193,2,16/07/2023
3616,4301,1798,4,26/08/2024
3617,6302,8074,3,13/11/2023
3618,5750,8381,134,11/03/2025
3619,4151,6783,3,29/10/2024
3620,5438,9801,1,06/09/2024
3621,6438,2781,2,06/11/2024
3622,4765,866,1,03/06/2023
3623,3651,2283,0,30/01/2024
3624,5929,152,2,31/07/2023
3625,4677,5485,2,18/06/2024
3626,1687,1680,4,11/08/2024
3627,5279,437,5,11/04/2024
3628,245,5119,3,02/07/2024
3629,4471,6326,2,26/04/2024
3630,732,7244,1,24/02/2025
3631,2775,2890,143,01/01/2000
3632,1808,2302,4,16/06/2024
3633,5809,6697,1,30/11/2024
3634,4214,2407,63,13/05/2024
3635,6780,3284,3,05/01/2025
3636,2816,7959,2,08/07/2023
3637,5674,1370,4,08/03/2025
3638,4470,7074,5,14/09/2023
3639,4468,8356,1,20/02/2025
3640,6301,2689,4,20/11/2024
3641,6013,1433,4,11/08/2023
3642,3830,8465,2,05/09/2023
3643,1387,8766,5,04/10/2024
3644,3818,3945,3,26/09/2023
3645,689,9756,0,14/03/2024
3646,993,3667,1,27/06/2023
3647,4405,8659,5,09/06/2024
3648,4610,233,1,25/04/2025
3649,4849,2011,4,17/11/2023
3650,2945,554,5,01/01/2000
3651,865,3652,5,25/02/2024
3652,3466,5382,5,20/06/2024
3653,689,3747,2,16/05/2023
3654,688,1517,0,01/04/2025
3655,4680,7893,1,14/08/2023
3656,4430,8274,2,01/10/2024
3657,4848,6879,4,29/09/2023
3658,4538,6964,3,01/05/2024
3659,1401,74,2,05/06/2023
3660,6004,5506,1,28/07/2023
3661,3958,9167,2,21/04/2024
3662,147,5792,3,22/06/2024
3663,3930,4578,301,04/09/2024
3664,4094,8480,5,16/09/2024
3665,6945,4224,4,05/12/2023
3666,6557,6574,0,03/01/2025
3667,6109,9831,4,08/09/2023
3668,2143,2505,4,03/07/2023
3669,1430,9702,170,25/07/2023
3670,3497,3569,1,06/12/2023
3671,1537,1637,0,04/05/2024
3672,6547,1643,327,02/04/2024
3673,2738,4913,4,14/01/2024
3674,1017,259,4,27/09/2024
3675,6239,2781,5,14/10/2024
3676,5508,9216,481,30/12/2023
3677,3380,2805,1,01/01/2000
3678,2769,4156,2,19/09/2024
3679,1118,2626,3,07/02/2024
3680,2849,7370,273,11/10/2023
3681,4363,1558,1,01/11/2023
3682,2012,9120,5,27/12/2024
3683,446,9270,3,24/01/2025
3684,5501,3623,5,23/04/2025
3685,2742,3543,5,21/08/2024
3686,5143,8049,4,21/09/2023
3687,2231,8626,0,01/01/2000
3688,3281,8246,1,28/12/2024
3689,1423,4225,1,26/04/2025
3690,6942,8233,5,10/08/2023
3691,6165,9801,1,21/08/2024
3692,1406,5215,4,30/07/2024
3693,5318,539,3,03/07/2024
3694,5532,1332,4,19/05/2023
3695,2038,4010,5,27/03/2025
3696,1057,5158,5,29/06/2024
3697,5219,2226,4,25/09/2023
3698,1574,7401,2,18/01/2025
3699,485,7360,1,01/01/2000
3700,791,5782,5,08/08/2023
3701,6475,6628,5,09/07/2024
3702,4231,4451,383,17/02/2025
3703,4857,7412,1,28/10/2024
3704,2918,8578,2,20/10/2023
3705,4270,1416,5,01/01/2024
3706,2362,8529,2,28/05/2024
3707,4313,5886,4,29/04/2024
3708,2868,9927,3,03/08/2023
3709,4478,2846,1,25/02/2025
3710,4922,8981,5,17/07/2023
3711,1596,3150,2,24/09/2024
3712,3053,961,4,18/05/2023
3713,950,4841,5,01/01/2000
3714,6952,5324,1,01/01/2000
3715,5260,2627,3,12/04/2024
3716,5585,8859,1,17/12/2024
3717,2137,7457,5,19/02/2024
3718,6968,7092,0,28/01/2025
3719,2234,9400,1,09/03/2024
3720,5534,1088,2,01/01/2000
3721,738,3171,1,06/10/2023
3722,373,5329,3,16/05/2024
3723,5609,5480,2,03/07/2023
3724,2192,481,2,11/11/2023
3725,6991,4766,4,01/11/2024
3726,38,6836,3,06/09/2023
3727,2844,3203,3,07/11/2023
3728,6783,8722,2,15/07/2023
3729,2429,1380,4,24/10/2023
3730,1524,6429,1,22/12/2023
3731,4150,9126,2,15/02/2024
3732,378,2271,5,25/06/2023
3733,3948,1966,2,13/11/2024
3734,5202,9533,0,05/04/2024
3735,1574,8980,161,05/07/2023
3736,183,6382,2,19/05/2023
3737,3134,6397,5,16/08/2023
3738,4395,243,2,30/07/2023
3739,3844,3917,3,09/06/2023
3740,4585,8948,5,06/08/2024
3741,6258,2289,3,19/07/2023
3742,1893,2646,2,04/08/2023
3743,1276,4383,1,01/01/2024
3744,4908,2823,5,15/09/2024
3745,2359,2993,3,02/12/2023
3746,3769,2428,4,15/01/2025
3747,1689,5985,3,19/12/2024
3748,6503,4725,5,25/04/2025
3749,932,1675,1,28/06/2023
3750,3699,4929,2,07/09/2023
3751,898,8763,5,13/02/2024
3752,2239,5008,2,21/05/2023
3753,121,1374,5,17/04/2025
3754,3427,9510,5,15/06/2024
3755,153,6373,4,18/09/2024
3756,6355,649,444,01/07/2024
3757,5363,9553,4,18/09/2024
3758,4565,2861,1,07/02/2024
3759,1124,7067,1,23/12/2023
3760,2492,4262,2,12/05/2025
3761,5801,9399,3,14/02/2025
3762,5867,7041,2,25/08/2024
3763,6773,5492,4,05/09/2023
3764,513,2878,3,14/03/2024
3765,761,5480,2,19/03/2025
3766,1755,88,2,03/07/2024
3767,2438,1044,3,15/03/2024
3768,3834,5632,5,21/08/2024
3769,4086,8436,0,01/01/2000
3770,5626,9966,1,04/09/2024
3771,4181,4512,4,16/03/2024
3772,2942,4474,0,17/08/2023
3773,4528,1295,2,08/04/2025
3774,5007,6507,0,13/08/2024
3775,5317,7068,4,01/01/2000
3776,4883,487,0,03/06/2023
3777,1017,5757,4,09/08/2024
3778,273,159,4,02/12/2023
3779,2297,574,2,01/01/2000
3780,383,6261,1,27/12/2023
3781,814,1722,5,26/06/2023
3782,2560,7307,4,10/06/2024
3783,5498,9558,4,25/01/2024
3784,5337,8,2,09/04/2024
3785,961,207,5,10/01/2025
3786,3196,4182,4,15/12/2024
3787,6449,9531,2,17/11/2023
3788,417,6214,1,30/12/2024
3789,4425,7706,2,05/02/2025
3790,6148,8142,5,10/12/2024
3791,51,4075,3,12/08/2023
3792,1896,1963,411,12/04/2024
3793,2442,6399,2,10/06/2023
3794,2165,8020,1,19/04/2025
3795,5144,1051,4,01/03/2024
3796,5682,3239,1,04/07/2023
3797,349,6652,4,09/07/2024
3798,960,1023,2,30/06/2024
3799,6736,6933,5,01/01/2000
3800,5169,261,0,01/01/2000
3801,4436,2187,4,20/07/2023
3802,786,5421,2,23/08/2024
3803,3659,1554,3,01/01/2000
3804,5961,5378,5,16/12/2023
3805,4947,9246,4,17/05/2024
3806,6035,2458,459,30/06/2024
3807,6120,3769,1,20/07/2024
3808,2831,2781,4,28/12/2024
3809,3709,6241,426,26/01/2025
3810,268,2294,4,01/01/2000
3811,3785,8728,271,24/10/2023
3812,811,4906,1,01/01/2000
3813,3479,9623,2,27/05/2024
3814,871,4184,3,04/11/2024
3815,5359,8157,4,01/01/2025
3816,602,993,5,29/11/2024
3817,1892,5483,3,25/07/2023
3818,1827,5584,0,25/01/2024
3819,985,8894,0,02/11/2024
3820,4193,824,1,28/11/2024
3821,3699,2076,0,20/08/2023
3822,5646,6756,5,06/12/2023
3823,1440,1249,3,15/04/2025
3824,5950,8839,3,13/11/2023
3825,6267,8645,2,30/12/2024
3826,1019,925,3,03/10/2023
3827,3560,2888,1,15/04/2025
3828,3718,7673,2,09/07/2023
3829,3340,4513,4,14/11/2024
3830,225,5349,3,31/07/2023
3831,5807,8607,2,07/03/2025
3832,4103,3980,5,26/12/2024
3833,4653,5850,2,29/11/2024
3834,3520,8960,2,10/03/2025
3835,4961,573,1,21/11/2024
3836,5377,9811,5,25/05/2024
3837,745,8032,209,26/12/2023
3838,1331,6891,3,18/03/2024
3839,4057,9428,1,30/03/2024
3840,535,505,4,15/07/2024
3841,4076,4855,3,24/11/2023
3842,3120,5762,1,09/07/2023
3843,6782,1300,4,10/11/2024
3844,4479,5892,2,17/03/2025
3845,5041,8965,2,20/08/2024
3846,1044,6825,4,22/11/2023
3847,6175,485,458,05/03/2025
3848,3740,8440,2,20/07/2023
3849,4497,7351,2,04/05/2025
3850,5604,2823,3,13/03/2025
3851,3833,4908,4,21/09/2023
3852,3847,8632,2,24/09/2023
3853,110,7294,3,24/02/2024
3854,5606,9225,2,10/08/2024
3855,6500,2896,1,28/04/2024
3856,2999,4630,2,26/01/2025
3857,2703,9455,2,22/07/2023
3858,6976,8469,1,29/10/2024
3859,2559,1783,5,30/01/2024
3860,3272,4890,4,02/09/2024
3861,3253,1977,1,14/07/2023
3862,6240,2525,3,07/04/2025
3863,6104,7733,255,10/12/2024
3864,5187,6668,1,09/09/2024
3865,895,2804,1,05/08/2023
3866,2239,7910,293,29/07/2023
3867,6950,3778,5,12/12/2023
3868,2675,1583,5,06/11/2024
3869,4985,5169,4,11/06/2023
3870,2149,3351,5,06/07/2024
3871,3306,4014,1,04/01/2024
3872,3911,4896,457,17/07/2024
3873,3168,1835,1,11/12/2024
3874,2201,1214,2,14/10/2023
3875,5927,2548,1,10/02/2025
3876,4210,3627,3,01/01/2000
3877,5946,5140,1,05/08/2024
3878,5889,9910,5,24/08/2024
3879,3056,969,2,05/11/2024
3880,5957,9255,93,10/11/2024
3881,3129,3622,2,15/06/2024
3882,359,900,4,05/02/2024
3883,3925,5831,4,04/08/2024
3884,1412,9623,291,24/10/2023
3885,6203,8240,5,09/02/2025
3886,2124,2150,2,16/03/2025
3887,1761,7600,268,27/02/2024
3888,1091,6689,4,15/08/2023
3889,4116,7300,1,01/01/2025
3890,4402,297,1,12/08/2024
3891,6973,8118,292,28/11/2023
3892,5706,1247,2,22/03/2025
3893,172,226,271,22/07/2023
3894,4628,1179,3,06/06/2023
3895,2519,4313,0,20/07/2023
3896,1099,8437,5,10/03/2025
3897,5282,2323,5,14/03/2025
3898,5874,2643,4,17/01/2024
3899,6663,2359,3,03/03/2025
3900,2683,7016,4,13/09/2024
3901,1208,7252,2,16/12/2024
3902,3415,2586,1,15/02/2025
3903,5268,2272,5,18/10/2024
3904,5241,3951,4,22/09/2023
3905,1292,9831,3,25/01/2025
3906,4220,9201,3,01/05/2025
3907,1600,9710,2,24/09/2023
3908,636,1146,2,31/07/2024
3909,6208,9630,1,22/09/2024
3910,2013,3877,3,10/10/2024
3911,5535,1851,4,21/05/2023
3912,5881,7309,5,16/11/2024
3913,2259,52,5,14/07/2023
3914,1085,2548,4,08/07/2024
3915,3779,4514,2,16/06/2023
3916,6530,9882,0,10/09/2023
3917,5277,3500,2,31/01/2025
3918,5216,2766,2,16/02/2024
3919,6865,9825,4,17/01/2024
3920,4777,6681,456,06/06/2023
3921,4270,1009,2,11/03/2024
3922,5518,4761,2,12/04/2024
3923,3869,3645,1,24/12/2023
3924,5893,2831,4,01/01/2000
3925,1367,3744,2,07/12/2024
3926,5025,6227,0,30/04/2025
3927,47,8439,2,07/04/2025
3928,158,4462,5,23/10/2023
3929,5066,8026,5,14/10/2024
3930,935,913,3,01/09/2023
3931,371,7357,4,12/01/2025
3932,3683,954,4,23/12/2024
3933,4136,9884,3,10/04/2024
3934,6713,1882,4,24/12/2024
3935,2644,9765,2,10/11/2024
3936,1496,3576,277,18/02/2025
3937,914,6227,0,31/07/2023
3938,2617,8675,5,04/07/2024
3939,570,2586,2,23/01/2025
3940,3095,8652,4,27/03/2025
3941,6982,6796,4,16/11/2023
3942,5468,5032,106,01/02/2025
3943,4113,5774,3,11/12/2024
3944,6158,6851,1,01/01/2000
3945,5037,3438,3,23/03/2024
3946,2820,4707,2,03/04/2025
3947,2824,839,4,25/12/2023
3948,3299,4415,2,01/04/2025
3949,2731,1054,4,07/03/2025
3950,4605,1726,3,12/06/2023
3951,1278,1460,2,10/08/2024
3952,3858,5751,2,09/09/2024
3953,4101,7580,0,12/07/2023
3954,3734,3998,1,08/05/2025
3955,6435,4201,5,30/10/2023
3956,148,4409,5,23/03/2024
3957,2751,3171,5,19/04/2025
3958,529,1642,2,09/03/2024
3959,844,2792,4,14/03/2025
3960,1111,5629,5,09/06/2023
3961,869,3934,2,14/10/2023
3962,978,6442,4,17/07/2024
3963,627,9495,5,31/01/2025
3964,4789,6951,1,08/08/2023
3965,58,8867,436,28/10/2024
3966,6595,5931,2,07/03/2024
3967,966,317,1,12/12/2024
3968,2551,4988,1,22/05/2024
3969,736,5787,23,07/07/2024
3970,4468,2692,4,15/08/2024
3971,1776,2363,4,11/02/2024
3972,3687,3756,3,20/09/2023
3973,3808,9501,1,20/07/2023
3974,2494,5737,4,21/05/2024
3975,985,392,5,06/09/2023
3976,1715,4522,1,09/05/2025
3977,1628,3650,1,27/10/2023
3978,6111,6649,1,19/11/2023
3979,451,903,4,30/08/2024
3980,5185,5559,2,28/07/2023
3981,5572,1589,5,11/08/2024
3982,4326,6694,2,11/12/2023
3983,4509,4335,5,01/02/2025
3984,67,5291,2,28/04/2024
3985,88,4251,3,15/02/2025
3986,3478,7455,4,23/03/2024
3987,2348,6667,4,12/02/2025
3988,1199,9013,2,01/01/2000
3989,3350,8774,2,12/08/2024
3990,2475,3445,5,27/05/2024
3991,6899,9903,4,28/12/2024
3992,1252,3323,3,10/07/2024
3993,6755,8063,5,26/02/2024
3994,6724,8078,4,14/12/2024
3995,2377,3975,2,12/01/2024
3996,2015,4337,3,08/03/2025
3997,3893,6720,3,12/05/2025
3998,4933,1550,4,19/06/2023
3999,435,8148,4,12/07/2024
4000,2522,7717,2,26/02/2024
4001,2272,8068,4,21/09/2023
4002,5784,2437,4,16/02/2025
4003,5366,2419,2,08/03/2024
4004,1418,8194,1,15/01/2024
4005,6575,7909,1,21/08/2023
4006,722,5521,78,22/01/2024
4007,1608,4348,3,12/02/2025
4008,4836,2809,2,22/12/2023
4009,536,3092,1,14/05/2024
4010,3746,4396,1,09/08/2023
4011,3621,1300,5,01/10/2023
4012,1971,1567,5,02/02/2024
4013,1546,8661,3,26/07/2024
4014,5706,9827,2,22/02/2024
4015,2639,3372,2,02/10/2024
4016,3732,884,3,22/09/2024
4017,3112,1154,5,06/05/2024
4018,1132,9753,2,29/11/2024
4019,2245,2488,4,28/12/2023
4020,6926,6166,4,17/06/2023
4021,2281,1823,4,01/09/2023
4022,683,8440,5,16/03/2024
4023,6022,1019,2,17/08/2024
4024,562,217,426,24/06/2024
4025,4885,80,2,30/01/2025
4026,1100,9828,2,22/09/2023
4027,4425,8634,2,19/04/2025
4028,3793,3756,4,31/12/2023
4029,3990,6796,3,08/07/2023
4030,727,462,4,01/01/2000
4031,6832,3744,3,23/03/2024
4032,1209,3340,253,23/06/2023
4033,1429,9175,1,10/07/2024
4034,4877,6237,3,25/11/2024
4035,2154,9503,3,18/11/2023
4036,3914,4808,5,29/02/2024
4037,1913,3771,264,17/10/2023
4038,1692,9983,4,09/07/2023
4039,881,6773,1,10/03/2024
4040,2155,7009,173,20/07/2024
4041,4340,3105,270,27/04/2025
4042,6444,4432,3,02/01/2025
4043,5403,422,3,29/10/2023
4044,5303,8740,4,16/10/2023
4045,4264,5048,24,03/12/2024
4046,5607,7422,1,12/04/2024
4047,220,9557,4,12/04/2025
4048,4598,7548,1,12/10/2024
4049,6488,4710,1,11/06/2024
4050,1069,8858,1,16/05/2023
4051,2567,1221,4,28/01/2024
4052,1910,9417,3,25/04/2024
4053,4453,7636,5,11/09/2023
4054,1296,499,5,19/12/2024
4055,4655,8737,2,15/12/2024
4056,3895,4472,2,08/12/2023
4057,351,2620,1,02/10/2023
4058,5382,3766,3,05/02/2024
4059,4491,5319,1,03/02/2024
4060,733,795,4,26/05/2024
4061,394,233,2,23/06/2023
4062,6463,6819,5,30/08/2023
4063,4155,1014,5,25/03/2025
4064,436,7277,221,02/01/2024
4065,1139,2073,2,30/08/2024
4066,63,9233,3,01/07/2023
4067,779,3623,5,07/07/2023
4068,3600,8978,5,18/06/2024
4069,1861,3443,5,23/08/2023
4070,2931,8422,4,11/04/2024
4071,1324,6582,4,22/09/2024
4072,6235,1024,4,05/03/2024
4073,5604,866,1,07/10/2024
4074,4452,458,312,01/01/2000
4075,6467,4106,1,21/08/2024
4076,6873,486,4,19/12/2023
4077,4167,2902,0,26/06/2024
4078,122,7052,1,08/12/2023
4079,4161,551,2,20/08/2023
4080,4904,9428,4,12/05/2025
4081,1369,6954,5,17/11/2023
4082,576,4185,5,03/03/2025
4083,3567,7641,5,28/07/2023
4084,4166,7921,5,25/09/2023
4085,4229,3341,5,10/05/2025
4086,3142,9257,5,08/06/2023
4087,2760,3066,5,03/08/2024
4088,5765,8526,1,01/01/2024
4089,2696,5992,199,23/06/2023
4090,3415,7860,5,13/05/2024
4091,2923,3285,0,27/09/2023
4092,49,1780,3,02/12/2023
4093,1871,4852,2,23/12/2024
4094,1573,5225,2,14/03/2024
4095,3285,3109,2,11/03/2025
4096,185,3015,1,05/12/2023
4097,1720,2535,2,03/12/2024
4098,782,5745,1,05/01/2024
4099,3661,2980,5,22/03/2024
4100,6061,5226,4,01/06/2023
4101,6968,8743,5,08/01/2024
4102,1813,1226,1,30/09/2024
4103,6896,4732,471,15/11/2023
4104,1477,6140,5,16/10/2023
4105,3195,5006,3,21/05/2023
4106,3654,256,0,26/11/2024
4107,1209,4968,3,16/12/2024
4108,5173,9585,5,18/08/2023
4109,4051,90,1,17/12/2023
4110,2253,2239,152,11/04/2025
4111,1250,3294,4,28/09/2024
4112,134,2921,1,04/08/2023
4113,2320,7636,288,16/07/2024
4114,1830,1739,3,01/01/2000
4115,1355,4063,0,21/01/2024
4116,4420,5351,2,18/04/2024
4117,5545,3784,1,03/01/2024
4118,2815,1069,2,24/04/2025
4119,2842,6773,4,09/03/2025
4120,838,9952,4,02/02/2025
4121,3400,7982,2,27/02/2024
4122,6283,7653,366,28/03/2024
4123,5458,6386,2,14/07/2024
4124,355,1877,1,22/12/2024
4125,5631,2098,0,28/02/2024
4126,4128,5002,1,12/10/2024
4127,6226,1597,4,07/05/2025
4128,1821,7608,3,09/11/2023
4129,6621,5560,3,27/07/2023
4130,6635,6137,3,24/11/2023
4131,4491,101,4,12/10/2023
4132,5904,4662,3,18/02/2025
4133,5217,2929,2,27/10/2023
4134,4403,5539,2,18/05/2023
4135,2359,6422,70,01/05/2025
4136,68,2392,4,09/01/2025
4137,156,9263,1,03/07/2024
4138,5937,3942,2,17/11/2023
4139,4227,3073,5,29/02/2024
4140,4650,977,4,24/07/2024
4141,4631,8554,226,14/12/2024
4142,479,5989,4,15/02/2024
4143,4478,9814,4,19/04/2025
4144,935,5486,3,15/10/2024
4145,5087,5431,5,01/01/2000
4146,1658,4108,4,06/01/2025
4147,2336,7821,203,03/06/2023
4148,2808,4462,352,23/08/2024
4149,6649,9262,3,11/04/2025
4150,6295,8422,1,23/05/2024
4151,6105,9158,1,14/03/2024
4152,473,9958,4,11/10/2024
4153,3104,2909,3,02/01/2024
4154,890,8171,1,28/05/2024
4155,1764,305,1,13/04/2024
4156,4549,191,2,16/09/2024
4157,4516,3991,1,17/06/2023
4158,6821,5547,318,14/04/2024
4159,2034,2082,3,09/08/2024
4160,4058,9390,2,07/03/2024
4161,5758,7034,1,11/09/2024
4162,6658,9602,5,17/08/2023
4163,4332,2078,1,25/07/2024
4164,4102,2216,5,17/04/2025
4165,3672,4029,1,03/09/2023
4166,5210,2274,0,17/04/2025
4167,334,9407,4,12/02/2025
4168,2632,4380,2,02/04/2025
4169,311,9801,4,15/09/2024
4170,6195,1328,2,05/05/2025
4171,3306,4899,1,16/10/2023
4172,4633,6730,0,28/10/2023
4173,376,5690,2,24/02/2024
4174,5428,4750,4,01/01/2000
4175,1731,5863,1,21/09/2023
4176,3416,8911,3,13/05/2025
4177,5150,2549,2,27/04/2025
4178,4875,3349,2,18/12/2024
4179,2350,2592,2,16/12/2024
4180,5989,5331,1,13/08/2024
4181,672,4381,26,04/08/2024
4182,6756,6123,0,27/11/2024
4183,146,8061,3,01/04/2025
4184,498,2718,3,28/08/2024
4185,6227,4100,4,21/12/2023
4186,2414,6167,1,16/07/2023
4187,2397,8593,3,26/07/2023
4188,6791,7815,1,09/01/2025
4189,6410,3657,1,08/03/2025
4190,4014,6004,1,13/06/2023
4191,3898,2704,3,01/04/2024
4192,6344,1388,2,25/06/2024
4193,2898,3130,2,05/02/2024
4194,28,4725,3,05/12/2024
4195,6436,4847,4,21/03/2024
4196,601,8938,2,25/09/2024
4197,5704,9095,1,28/04/2024
4198,4845,89,1,04/11/2023
4199,3401,9214,4,17/03/2025
4200,1986,2,3,09/04/2025
4201,4470,15,5,27/01/2024
4202,629,7488,3,05/11/2023
4203,6903,5717,1,10/01/2024
4204,1516,4460,2,29/03/2025
4205,262,7823,5,08/04/2025
4206,684,3057,2,01/01/2000
4207,4413,8272,104,10/05/2024
4208,3186,3865,492,05/10/2023
4209,6746,7585,5,27/04/2024
4210,4696,1682,5,12/01/2024
4211,3873,8387,4,29/09/2023
4212,29,335,4,02/03/2025
4213,4947,5304,4,13/05/2025
4214,98,1589,5,10/06/2023
4215,1401,4921,2,26/03/2025
4216,394,7261,5,15/08/2024
4217,1139,5128,2,02/11/2023
4218,6112,673,5,04/08/2023
4219,5412,5890,3,01/01/2000
4220,4753,6649,3,01/04/2024
4221,4696,2198,5,13/02/2025
4222,5395,7727,2,30/07/2023
4223,4967,4995,3,20/01/2024
4224,6682,7192,4,27/02/2025
4225,6779,6488,1,11/10/2023
4226,2630,8423,2,15/06/2024
4227,880,9650,5,31/08/2023
4228,306,3496,5,16/01/2025
4229,3730,9250,297,22/05/2023
4230,2714,3554,2,06/03/2024
4231,4162,8623,2,06/05/2024
4232,3384,7084,2,26/08/2023
4233,6183,8583,3,10/06/2024
4234,3856,4380,3,24/07/2024
4235,2055,5446,1,27/12/2023
4236,2888,21,4,29/03/2025
4237,4104,8248,5,04/04/2025
4238,4780,7570,1,10/12/2024
4239,6927,6054,1,21/09/2024
4240,3457,8542,165,07/07/2023
4241,1257,4272,3,01/04/2024
4242,5800,2713,4,01/01/2000
4243,6785,6450,3,01/11/2023
4244,4705,9290,3,23/08/2024
4245,2443,2856,2,02/08/2023
4246,700,5803,2,06/01/2024
4247,5496,4795,1,15/02/2024
4248,46,9120,5,21/12/2024
4249,5711,5761,3,08/05/2024
4250,5642,9746,5,20/01/2025
4251,6590,5103,1,27/07/2024
4252,5845,593,1,14/06/2024
4253,4643,5732,229,30/08/2024
4254,2959,7572,335,23/12/2023
4255,709,6664,2,25/01/2024
4256,5373,9086,2,30/09/2024
4257,1777,2449,2,17/05/2023
4258,6963,7944,4,13/07/2024
4259,5720,743,1,15/08/2024
4260,3777,5856,1,16/11/2024
4261,3076,8140,0,19/10/2023
4262,6528,5339,5,03/05/2024
4263,4954,870,0,13/09/2024
4264,4016,3556,3,04/05/2024
4265,1213,6717,2,04/04/2025
4266,5305,7061,0,09/06/2024
4267,3127,5150,2,04/08/2024
4268,4907,9873,1,11/03/2024
4269,4332,4283,1,06/07/2024
4270,221,3372,2,17/06/2024
4271,5211,8784,2,13/08/2024
4272,2984,3049,2,26/07/2024
4273,2032,9716,5,15/08/2023
4274,6879,5839,2,02/01/2025
4275,2,9631,3,24/05/2024
4276,1674,5804,5,01/01/2000
4277,3588,6395,3,26/01/2025
4278,478,6710,3,04/06/2023
4279,4413,655,5,30/07/2024
4280,1610,8638,4,17/11/2023
4281,4854,7538,5,21/11/2023
4282,1240,8625,4,15/08/2024
4283,1012,7961,4,21/01/2024
4284,1931,9911,3,06/02/2024
4285,2975,6644,3,01/02/2024
4286,5158,6983,391,06/03/2024
4287,1392,890,4,06/04/2024
4288,5366,1999,132,21/09/2024
4289,4363,5744,1,06/05/2024
4290,3039,4124,2,17/12/2024
4291,6148,1697,2,14/08/2023
4292,5467,8811,3,01/08/2023
4293,497,2224,484,09/08/2024
4294,2664,4600,3,22/11/2024
4295,5794,4102,1,22/10/2023
4296,3301,6345,185,22/10/2023
4297,4030,4134,3,06/08/2024
4298,157,7630,0,31/05/2024
4299,5788,4457,3,06/11/2024
4300,36,1200,4,02/09/2023
4301,2298,2484,1,08/01/2024
4302,5336,9519,0,14/05/2024
4303,4079,1387,2,18/02/2024
4304,855,5754,5,09/07/2023
4305,3783,1499,4,09/12/2024
4306,6685,5219,3,08/04/2024
4307,1208,2033,5,24/09/2023
4308,5893,9863,4,10/10/2023
4309,6980,4459,3,18/12/2024
4310,3315,5112,4,17/08/2024
4311,286,1484,5,10/04/2024
4312,5550,3805,205,11/03/2025
4313,6636,6553,4,16/05/2023
4314,3018,8829,1,01/02/2025
4315,80,4496,0,15/04/2024
4316,2492,8425,169,11/11/2024
4317,6477,630,50,15/03/2024
4318,5229,9742,1,20/02/2024
4319,2716,8617,2,24/05/2024
4320,6007,879,3,11/07/2023
4321,3738,944,4,09/11/2023
4322,5369,7461,2,01/01/2024
4323,5964,3372,3,12/07/2023
4324,643,7927,4,20/01/2024
4325,3862,497,3,24/11/2024
4326,5565,8885,1,13/10/2024
4327,349,3517,2,01/05/2024
4328,391,7401,4,02/04/2024
4329,1231,3280,1,01/12/2023
4330,498,6905,3,09/07/2024
4331,2860,6335,5,01/10/2024
4332,823,6464,1,07/07/2024
4333,6611,3999,4,28/05/2023
4334,5743,982,0,06/11/2023
4335,3571,9132,2,13/07/2023
4336,3633,324,4,03/06/2023
4337,372,6246,1,30/11/2023
4338,2005,8598,5,17/09/2023
4339,3283,4654,2,23/07/2023
4340,6319,772,1,26/10/2023
4341,3852,1963,5,19/06/2024
4342,2044,3485,4,15/07/2024
4343,4853,2401,2,03/02/2025
4344,377,7091,5,06/08/2023
4345,2801,4064,2,29/10/2024
4346,6092,7451,1,14/05/2024
4347,1518,8916,2,03/03/2025
4348,834,6823,3,30/03/2024
4349,4555,9325,3,23/05/2023
