PaymentID,OrderNum,PaymentMethod,IsDefault,Amount
6884,3493,Bank Transfer,FALSE,280.45
6885,3494,PayPal,FALSE,1933.06
6886,3494,PayPal,FALSE,886.17
6887,3495,PayPal,TRUE,1481.45
6888,3495,PayPal,TRUE,1031.74
6889,3496,Bank Transfer,TRUE,1231.93
6890,3496,PayPal,TRUE,1976.92
6891,3496,Credit Card,FALSE,1207.63
6892,3497,Credit Card,FALSE,1965.48
6893,3498,Cash,TRUE,1655.55
6894,3498,PayPal,TRUE,728.29
6895,3498,Bank Transfer,TRUE,1231.44
6896,3499,Credit Card,FALSE,428.64
6897,3499,PayPal,FALSE,1883.92
6898,3500,Credit Card,TRUE,383.91
6899,3500,Cash,TRUE,366.35
6900,3501,Cash,FALSE,1553.99
6901,3501,Credit Card,FALSE,1911.98
6902,3502,Cash,FALSE,1683.81
6903,3502,Bank Transfer,TRUE,520.31
6904,3502,Credit Card,TRUE,227.27
6905,3503,Cash,FALSE,645.24
6906,3503,Bank Transfer,FALSE,425.58
6907,3504,Credit Card,TRUE,171.08
6908,3505,Credit Card,TRUE,362.65
6909,3506,Credit Card,TRUE,359.6
6910,3507,Credit Card,TRUE,1011.467853
6911,3508,Bank Transfer,TRUE,1905.47
6912,3508,Cash,TRUE,1817.4
6913,3508,Credit Card,TRUE,853.65
6914,3509,Cash,FALSE,1704.08
6915,3509,Credit Card,TRUE,1733.04
6916,3510,Cash,TRUE,427.88
6917,3510,Credit Card,FALSE,240.24
6918,3510,Cash,TRUE,895.06
6919,3511,PayPal,TRUE,375.14
6920,3512,Bank Transfer,TRUE,1085.96
6921,3512,Cash,FALSE,97.49
6922,3512,Credit Card,FALSE,996.49
6923,3513,Bank Transfer,FALSE,138.6
6924,3513,PayPal,FALSE,1825.93
6925,3513,Bank Transfer,TRUE,418.3
6926,3514,Cash,FALSE,1783.26
6927,3514,PayPal,TRUE,1295.21
6928,3515,Bank Transfer,TRUE,1011.467853
6929,3515,Bank Transfer,TRUE,1606.43
6930,3515,Cash,TRUE,1912.65
6931,3516,Bank Transfer,TRUE,1933.57
6932,3516,PayPal,FALSE,714.6
6933,3517,Cash,FALSE,1743.57
6934,3517,Credit Card,FALSE,35.73
6935,3518,PayPal,TRUE,937.41
6936,3518,Cash,FALSE,757.53
6937,3519,PayPal,TRUE,347.59
6938,3519,PayPal,TRUE,891.02
6939,3520,Cash,TRUE,1242.52
6940,3520,Bank Transfer,TRUE,426.66
6941,3521,Cash,FALSE,1174.98
6942,3522,Credit Card,FALSE,763
6943,3523,Bank Transfer,FALSE,1024.53
6944,3524,Bank Transfer,FALSE,1264.08
6945,3524,Bank Transfer,FALSE,1742.48
6946,3524,Bank Transfer,FALSE,1010.02
6947,3525,Credit Card,FALSE,225.41
6948,3526,Bank Transfer,TRUE,173.02
6949,3527,Bank Transfer,TRUE,1934.18
6950,3527,Cash,FALSE,1242.81
6951,3527,Cash,TRUE,1422
6952,3528,Credit Card,FALSE,628.15
6953,3528,Bank Transfer,FALSE,873.51
6954,3529,Bank Transfer,TRUE,539.67
6955,3530,Bank Transfer,FALSE,126.72
6956,3530,Bank Transfer,FALSE,1609.64
6957,3530,PayPal,FALSE,362.84
6958,3531,PayPal,FALSE,1768.49
6959,3531,Bank Transfer,FALSE,913.27
6960,3531,PayPal,TRUE,842.74
6961,3532,Cash,FALSE,1934.27
6962,3532,Credit Card,TRUE,1980.59
6963,3532,PayPal,FALSE,1042.94
6964,3533,Credit Card,FALSE,1011.467853
6965,3534,Cash,TRUE,1964.83
6966,3535,PayPal,FALSE,1304.56
6967,3536,PayPal,TRUE,1225.41
6968,3536,Credit Card,FALSE,1083.97
6969,3537,PayPal,FALSE,305.72
6970,3538,Cash,TRUE,418.98
6971,3538,Cash,FALSE,1765
6972,3538,Cash,TRUE,1933.05
6973,3539,Credit Card,FALSE,1767.88
6974,3539,Credit Card,FALSE,1388.91
6975,3540,PayPal,FALSE,1125.13
6976,3541,PayPal,FALSE,1311.18
6977,3542,Credit Card,TRUE,726.02
6978,3542,PayPal,FALSE,319.61
6979,3542,Bank Transfer,TRUE,230.01
6980,3543,Cash,TRUE,1176.38
6981,3543,Credit Card,FALSE,1006.52
6982,3544,PayPal,FALSE,810.32
6983,3545,Cash,FALSE,310.82
6984,3545,Credit Card,FALSE,50.63
6985,3546,PayPal,TRUE,475.53
6986,3546,PayPal,FALSE,14.28
6987,3546,Bank Transfer,FALSE,1526.58
6988,3547,PayPal,FALSE,126.22
6989,3547,Bank Transfer,FALSE,1737.26
6990,3547,PayPal,FALSE,1191.06
6991,3548,Cash,FALSE,59.97
6992,3548,Credit Card,FALSE,659
6993,3548,Credit Card,TRUE,1588.19
6994,3549,Bank Transfer,FALSE,122.86
6995,3549,Credit Card,TRUE,439.97
6996,3549,PayPal,FALSE,343.83
6997,3550,Bank Transfer,FALSE,1061.21
6998,3551,Bank Transfer,TRUE,1520.08
6999,3552,Cash,FALSE,250.21
7000,3552,Bank Transfer,FALSE,746.65
7001,3552,Credit Card,FALSE,1347.97
7002,3553,Credit Card,FALSE,88.53
7003,3553,Credit Card,TRUE,1011.467853
7004,3553,Credit Card,TRUE,1401.2
7005,3554,Credit Card,FALSE,268.99
7006,3554,PayPal,TRUE,684.49
7007,3555,Credit Card,TRUE,1640.11
7008,3556,Credit Card,TRUE,978.64
7009,3556,PayPal,FALSE,1477.72
7010,3557,PayPal,TRUE,842.61
7011,3558,Credit Card,TRUE,292.63
7012,3558,Cash,TRUE,830.07
7013,3559,Credit Card,TRUE,1932.38
7014,3559,Credit Card,TRUE,1011.467853
7015,3559,PayPal,TRUE,941.87
7016,3560,Credit Card,TRUE,697.8
7017,3561,PayPal,FALSE,1660.83
7018,3561,Bank Transfer,TRUE,1609.92
7019,3562,Bank Transfer,TRUE,1913.62
7020,3562,Credit Card,TRUE,622.41
7021,3562,Bank Transfer,TRUE,88.38
7022,3563,Credit Card,TRUE,309.55
7023,3563,Credit Card,TRUE,1364.01
7024,3564,Credit Card,TRUE,1398.32
7025,3564,PayPal,TRUE,1630.88
7026,3565,Cash,TRUE,1238.94
7027,3566,PayPal,TRUE,1038.9
7028,3567,Cash,FALSE,417.39
7029,3567,PayPal,TRUE,1669.89
7030,3568,Cash,TRUE,581.96
7031,3568,Cash,FALSE,255.18
7032,3568,PayPal,TRUE,366.39
7033,3569,Cash,TRUE,914.92
7034,3570,Cash,FALSE,149.62
7035,3570,PayPal,FALSE,1681.33
7036,3571,Cash,TRUE,986.11
7037,3571,Bank Transfer,TRUE,1536.9
7038,3571,Credit Card,TRUE,1783.92
7039,3572,Bank Transfer,FALSE,1216.59
7040,3573,PayPal,TRUE,288.57
7041,3573,Credit Card,FALSE,843.92
7042,3573,PayPal,FALSE,349.98
7043,3574,Bank Transfer,FALSE,289.94
7044,3575,Credit Card,FALSE,224.75
7045,3575,Cash,FALSE,1873.09
7046,3576,Credit Card,TRUE,1238.69
7047,3576,Cash,FALSE,1369.41
7048,3576,PayPal,TRUE,1705.37
7049,3577,PayPal,FALSE,1151.86
7050,3578,Cash,FALSE,1271.37
7051,3578,Credit Card,FALSE,108.48
7052,3578,Credit Card,TRUE,1008.02
7053,3579,PayPal,FALSE,510.21
7054,3580,PayPal,TRUE,609.38
7055,3581,Cash,FALSE,1795.02
7056,3582,Bank Transfer,TRUE,1702.64
7057,3582,Bank Transfer,TRUE,26
7058,3582,Credit Card,FALSE,1782.47
7059,3583,Bank Transfer,FALSE,721.15
7060,3583,Credit Card,FALSE,1734.96
7061,3583,Credit Card,FALSE,919.76
7062,3584,Cash,FALSE,1242.27
7063,3584,Bank Transfer,TRUE,1539.53
7064,3585,Credit Card,TRUE,1011.467853
7065,3585,Bank Transfer,TRUE,837.18
7066,3585,PayPal,TRUE,526.56
7067,3586,Cash,TRUE,1221.78
7068,3586,PayPal,TRUE,880.65
7069,3587,Bank Transfer,TRUE,663.76
7070,3587,Cash,FALSE,1342.18
7071,3587,Credit Card,FALSE,1699.67
7072,3588,Cash,TRUE,144.88
7073,3589,Cash,FALSE,1881
7074,3589,Credit Card,TRUE,707.68
7075,3589,PayPal,FALSE,1690
7076,3590,Bank Transfer,FALSE,606.19
7077,3590,Cash,TRUE,302.73
7078,3591,Bank Transfer,TRUE,1004.37
7079,3592,PayPal,TRUE,1469.59
7080,3592,Cash,TRUE,723.18
7081,3592,Cash,FALSE,1292.12
7082,3593,Credit Card,FALSE,1898.87
7083,3593,PayPal,TRUE,1894.65
7084,3593,Bank Transfer,FALSE,21.2
7085,3594,PayPal,TRUE,716.62
7086,3595,Bank Transfer,FALSE,1477.49
7087,3595,Bank Transfer,FALSE,369.22
7088,3595,Cash,FALSE,846.43
7089,3596,Cash,TRUE,738.25
7090,3596,Credit Card,FALSE,1011.467853
7091,3597,Bank Transfer,FALSE,560.89
7092,3598,Credit Card,TRUE,366.09
7093,3598,Credit Card,TRUE,683.91
7094,3598,Credit Card,TRUE,454.14
7095,3599,Cash,TRUE,1439.16
7096,3600,Cash,TRUE,1285.32
7097,3601,Credit Card,TRUE,327.78
7098,3602,Cash,FALSE,722.74
7099,3603,Cash,FALSE,1332.72
7100,3604,PayPal,TRUE,1604.38
7101,3605,Cash,TRUE,1459.29
7102,3605,Cash,FALSE,1705.21
7103,3606,Credit Card,FALSE,1706.15
7104,3607,Cash,TRUE,1417.24
7105,3607,Bank Transfer,TRUE,1215.01
7106,3607,Credit Card,TRUE,1945.66
7107,3608,Bank Transfer,TRUE,52.51
7108,3609,Credit Card,TRUE,1110.76
7109,3609,Bank Transfer,TRUE,210.75
7110,3610,Credit Card,FALSE,1174.86
7111,3610,Credit Card,TRUE,1164.38
7112,3611,Bank Transfer,FALSE,1048.86
7113,3611,Bank Transfer,TRUE,1215.74
7114,3612,Bank Transfer,FALSE,1557.8
7115,3612,Cash,FALSE,1411.7
7116,3612,Cash,FALSE,899.17
7117,3613,Bank Transfer,TRUE,1202.62
7118,3613,Bank Transfer,FALSE,1752.07
7119,3614,Bank Transfer,TRUE,50.48
7120,3614,Cash,TRUE,81.87
7121,3614,Credit Card,FALSE,1439.02
7122,3615,Credit Card,FALSE,1802.55
7123,3615,PayPal,TRUE,1449.15
7124,3616,PayPal,FALSE,711.79
7125,3616,Cash,TRUE,1159.3
7126,3616,Bank Transfer,TRUE,1010.13
7127,3617,Bank Transfer,FALSE,797.33
7128,3618,PayPal,TRUE,349.75
7129,3618,Bank Transfer,TRUE,260.22
7130,3619,Bank Transfer,FALSE,1940.76
7131,3619,Credit Card,TRUE,156.07
7132,3620,Credit Card,TRUE,189.78
7133,3621,Credit Card,FALSE,1451.76
7134,3622,Credit Card,FALSE,1841
7135,3622,PayPal,TRUE,918.35
7136,3622,Bank Transfer,TRUE,1326.43
7137,3623,Cash,FALSE,363
7138,3624,PayPal,TRUE,18.77
7139,3625,Credit Card,FALSE,1243.39
7140,3625,Cash,TRUE,795.75
7141,3626,PayPal,FALSE,775.16
7142,3626,Credit Card,TRUE,1011.467853
7143,3626,Credit Card,FALSE,322.2
7144,3627,Credit Card,FALSE,1266.41
7145,3628,Cash,FALSE,1570.58
7146,3628,Credit Card,FALSE,769.86
7147,3629,Credit Card,TRUE,1581.71
7148,3629,Cash,FALSE,1467.46
7149,3629,PayPal,FALSE,506.99
7150,3630,PayPal,FALSE,1216.85
7151,3631,Cash,FALSE,1889.1
7152,3632,PayPal,FALSE,98.28
7153,3633,Credit Card,FALSE,1688.11
7154,3633,Cash,TRUE,1366.42
7155,3634,Cash,FALSE,1287.85
7156,3635,Cash,TRUE,1677.39
7157,3635,Bank Transfer,FALSE,1160.75
7158,3635,Credit Card,TRUE,1510.38
7159,3636,Credit Card,TRUE,301.6
7160,3636,Cash,FALSE,582.81
7161,3637,PayPal,TRUE,56.42
7162,3637,PayPal,FALSE,448.26
7163,3638,Cash,TRUE,1361.78
7164,3638,Bank Transfer,TRUE,326.96
7165,3638,Credit Card,TRUE,210.79
7166,3639,Bank Transfer,FALSE,892.73
7167,3639,Credit Card,TRUE,486.12
7168,3639,PayPal,FALSE,672.17
7169,3640,Cash,FALSE,1794.5
7170,3641,Credit Card,FALSE,1917.62
7171,3642,Cash,FALSE,1450.46
7172,3642,Credit Card,TRUE,1776.13
7173,3643,PayPal,FALSE,790.61
7174,3644,Bank Transfer,TRUE,1011.467853
7175,3644,Bank Transfer,TRUE,1612.79
7176,3645,Cash,FALSE,31.61
7177,3646,Cash,TRUE,981
7178,3647,PayPal,TRUE,1495.14
7179,3647,PayPal,TRUE,627
7180,3647,Bank Transfer,TRUE,322.85
7181,3648,PayPal,TRUE,973.5
7182,3648,PayPal,FALSE,1469.44
7183,3649,Bank Transfer,FALSE,1838.47
7184,3649,Cash,TRUE,322.06
7185,3649,PayPal,FALSE,428.91
7186,3650,Bank Transfer,TRUE,1471.07
7187,3650,Cash,FALSE,1619.65
7188,3651,Bank Transfer,TRUE,1011.467853
7189,3651,Bank Transfer,FALSE,811.65
7190,3652,PayPal,TRUE,1562.24
7191,3652,Credit Card,TRUE,140.74
7192,3653,PayPal,FALSE,1819.14
7193,3654,Bank Transfer,TRUE,991.5
7194,3655,PayPal,FALSE,1011.467853
7195,3655,Credit Card,FALSE,1848.07
7196,3655,Bank Transfer,TRUE,302.43
7197,3656,Cash,FALSE,1218.05
7198,3657,Bank Transfer,FALSE,189.57
7199,3657,PayPal,TRUE,29.17
7200,3657,Bank Transfer,TRUE,1430.15
7201,3658,PayPal,FALSE,1399.17
7202,3659,Cash,TRUE,1749.63
7203,3659,PayPal,FALSE,1975.4
7204,3660,Credit Card,FALSE,1518.48
7205,3660,PayPal,TRUE,1479.27
7206,3661,Credit Card,FALSE,702.84
7207,3661,Credit Card,TRUE,1887.11
7208,3662,PayPal,FALSE,125.38
7209,3663,Bank Transfer,TRUE,1517.75
7210,3663,Bank Transfer,TRUE,396.81
7211,3664,PayPal,FALSE,954.72
7212,3664,Credit Card,FALSE,1577.09
7213,3665,Cash,FALSE,662.54
7214,3665,Credit Card,TRUE,899.36
7215,3666,Bank Transfer,FALSE,1246.22
7216,3666,PayPal,FALSE,1530.61
7217,3666,Bank Transfer,TRUE,26.36
7218,3667,Credit Card,TRUE,88.36
7219,3668,PayPal,TRUE,1051.78
7220,3668,PayPal,TRUE,1011.467853
7221,3669,Credit Card,TRUE,1451.57
7222,3669,Bank Transfer,TRUE,1011.467853
7223,3670,Cash,FALSE,905.35
7224,3670,Cash,FALSE,927.88
7225,3670,Cash,FALSE,794.6
7226,3671,PayPal,TRUE,115.87
7227,3672,Cash,FALSE,1247.9
7228,3673,Bank Transfer,TRUE,1660.64
7229,3673,Bank Transfer,TRUE,648.51
7230,3674,PayPal,FALSE,1658.32
7231,3674,Cash,FALSE,1900
7232,3675,Bank Transfer,FALSE,1483.21
7233,3676,PayPal,FALSE,1888.45
7234,3677,Cash,FALSE,1031.05
7235,3678,PayPal,FALSE,1655.94
7236,3678,Bank Transfer,TRUE,1581.28
7237,3678,Bank Transfer,FALSE,1739.23
7238,3679,Cash,TRUE,1157.11
7239,3679,Bank Transfer,TRUE,1214.74
7240,3679,Credit Card,TRUE,132.29
7241,3680,Credit Card,TRUE,300.43
7242,3680,Bank Transfer,FALSE,883.52
7243,3681,PayPal,FALSE,328.26
7244,3681,PayPal,FALSE,1293.13
7245,3681,Bank Transfer,FALSE,1218.55
7246,3682,PayPal,FALSE,481.07
7247,3683,Credit Card,FALSE,509.18
7248,3684,PayPal,FALSE,526.48
7249,3684,Credit Card,TRUE,81.59
7250,3684,Bank Transfer,TRUE,117.21
7251,3685,Bank Transfer,FALSE,1011.467853
7252,3685,PayPal,FALSE,476.31
7253,3685,Credit Card,FALSE,1348.59
7254,3686,Credit Card,TRUE,1429.22
7255,3686,Cash,TRUE,1352.07
7256,3686,PayPal,TRUE,1011.467853
7257,3687,Credit Card,TRUE,499.23
7258,3688,Bank Transfer,FALSE,1571.88
7259,3689,Credit Card,FALSE,41.53
7260,3689,Bank Transfer,FALSE,519.68
7261,3689,Cash,TRUE,1969.41
7262,3690,Credit Card,TRUE,1467.35
7263,3690,Bank Transfer,FALSE,1011.82
7264,3691,Cash,TRUE,520.39
7265,3691,PayPal,TRUE,1125.77
7266,3691,Bank Transfer,TRUE,1297.25
7267,3692,PayPal,FALSE,1193.55
7268,3692,Bank Transfer,TRUE,570.1
7269,3692,Credit Card,FALSE,826.52
7270,3693,PayPal,TRUE,1981.01
7271,3693,Credit Card,FALSE,550.14
7272,3694,Bank Transfer,TRUE,1629.35
7273,3695,Cash,TRUE,1054.08
7274,3696,Bank Transfer,FALSE,301.08
7275,3696,Bank Transfer,TRUE,741.14
7276,3697,Credit Card,FALSE,1162.91
7277,3697,PayPal,TRUE,523.4
7278,3698,PayPal,TRUE,230.74
7279,3698,Credit Card,FALSE,1310.21
7280,3698,Cash,FALSE,1551.56
7281,3699,PayPal,FALSE,93.41
7282,3699,Bank Transfer,TRUE,483.53
7283,3700,Bank Transfer,FALSE,424.2
7284,3700,Credit Card,FALSE,1222.74
7285,3701,Cash,TRUE,1810.42
7286,3702,Credit Card,FALSE,702.29
7287,3702,Cash,TRUE,482.11
7288,3703,Cash,TRUE,901.69
7289,3703,Bank Transfer,TRUE,1915.36
7290,3703,PayPal,TRUE,551.23
7291,3704,Credit Card,TRUE,1122.85
7292,3704,Cash,FALSE,1942.79
7293,3704,PayPal,TRUE,1413.32
7294,3705,Cash,FALSE,77.19
7295,3706,PayPal,TRUE,1813.32
7296,3707,Cash,FALSE,1416.19
7297,3707,Credit Card,FALSE,146.95
7298,3708,Credit Card,FALSE,1011.467853
7299,3708,Cash,TRUE,900.44
7300,3709,Cash,TRUE,238.83
7301,3710,PayPal,FALSE,1059.26
7302,3710,Credit Card,TRUE,1328.8
7303,3711,PayPal,TRUE,1758.79
7304,3711,Bank Transfer,FALSE,1011.467853
7305,3712,PayPal,TRUE,1770.28
7306,3712,Cash,TRUE,1362.57
7307,3712,Cash,FALSE,893.93
7308,3713,Credit Card,TRUE,259.24
7309,3713,Bank Transfer,FALSE,1651.74
7310,3714,Bank Transfer,FALSE,1213.7
7311,3714,Bank Transfer,TRUE,647.04
7312,3715,Bank Transfer,FALSE,1535
7313,3716,Bank Transfer,FALSE,20.56
7314,3717,Bank Transfer,TRUE,1261.51
7315,3717,PayPal,TRUE,764.99
7316,3718,Cash,TRUE,153.79
7317,3718,Cash,TRUE,53.39
7318,3718,Bank Transfer,FALSE,1821.23
7319,3719,PayPal,TRUE,99.21
7320,3719,Credit Card,TRUE,721.79
7321,3719,Bank Transfer,TRUE,744.29
7322,3720,Bank Transfer,TRUE,78.25
7323,3720,Credit Card,FALSE,1711.4
7324,3720,PayPal,TRUE,1459.08
7325,3721,Bank Transfer,TRUE,222.23
7326,3722,Cash,FALSE,1005.13
7327,3723,Bank Transfer,TRUE,644.28
7328,3724,Bank Transfer,FALSE,1953.63
7329,3725,PayPal,TRUE,1776.32
7330,3725,Cash,TRUE,370.02
7331,3725,Cash,TRUE,1952.2
7332,3726,Credit Card,FALSE,779.51
7333,3727,Credit Card,FALSE,1131.46
7334,3727,PayPal,FALSE,649.09
7335,3727,Cash,FALSE,1477.68
7336,3728,PayPal,FALSE,512.67
7337,3729,Bank Transfer,FALSE,1743.62
7338,3730,Bank Transfer,FALSE,1309.64
7339,3730,Credit Card,TRUE,209.75
7340,3731,Cash,TRUE,160.66
7341,3731,Credit Card,FALSE,1821.23
7342,3731,Cash,FALSE,1840.1
7343,3732,PayPal,FALSE,1212.67
7344,3733,Bank Transfer,TRUE,42.03
7345,3733,Credit Card,TRUE,1279.81
7346,3733,Cash,FALSE,1592.13
7347,3734,Cash,TRUE,1203.65
7348,3734,Credit Card,TRUE,723.06
7349,3734,PayPal,TRUE,1480.92
7350,3735,Credit Card,TRUE,1164.85
7351,3735,Bank Transfer,FALSE,1984.08
7352,3736,Credit Card,FALSE,681.06
7353,3737,Cash,TRUE,1853.41
7354,3738,PayPal,FALSE,1337.69
7355,3738,Cash,FALSE,1615.24
7356,3739,Credit Card,FALSE,1594.32
7357,3739,Cash,FALSE,1796.24
7358,3740,Cash,TRUE,1366.77
7359,3740,PayPal,FALSE,625.94
7360,3741,Credit Card,TRUE,1011.467853
7361,3742,Cash,FALSE,1450.09
7362,3743,Bank Transfer,FALSE,264.77
7363,3743,Cash,TRUE,813.5
7364,3743,Cash,FALSE,1060.42
7365,3744,Credit Card,FALSE,1824.34
7366,3745,Credit Card,FALSE,571.14
7367,3746,PayPal,FALSE,1651.47
7368,3746,Cash,TRUE,757.48
7369,3746,Cash,TRUE,288.67
7370,3747,Bank Transfer,TRUE,337.21
7371,3747,Bank Transfer,TRUE,1052.71
7372,3748,Credit Card,FALSE,464.83
7373,3748,Credit Card,FALSE,263.07
7374,3749,Credit Card,FALSE,67.46
7375,3750,Bank Transfer,FALSE,501.05
7376,3750,Cash,TRUE,323.01
7377,3751,Cash,TRUE,1872.2
7378,3752,PayPal,FALSE,1555.98
7379,3753,Cash,TRUE,1081.17
7380,3753,PayPal,FALSE,1031.21
7381,3754,PayPal,FALSE,1011.467853
7382,3754,Cash,FALSE,996.59
7383,3755,Bank Transfer,FALSE,1095.01
7384,3755,Cash,TRUE,1160.17
7385,3755,Credit Card,TRUE,1704.8
7386,3756,Bank Transfer,TRUE,723.93
7387,3756,Bank Transfer,FALSE,230.92
7388,3756,Credit Card,TRUE,1900.83
7389,3757,Bank Transfer,TRUE,931.13
7390,3757,Cash,FALSE,219.19
7391,3758,Bank Transfer,FALSE,1383.37
7392,3758,PayPal,TRUE,1011.467853
7393,3759,Credit Card,FALSE,774.92
7394,3760,Credit Card,FALSE,1114.43
7395,3760,PayPal,FALSE,1133.88
7396,3761,Bank Transfer,FALSE,73.92
7397,3762,PayPal,FALSE,1417.31
7398,3762,Bank Transfer,FALSE,931.37
7399,3762,Credit Card,FALSE,1838.5
7400,3763,Credit Card,FALSE,813.23
7401,3764,Cash,FALSE,1011.467853
7402,3764,Credit Card,FALSE,937.37
7403,3764,Cash,TRUE,1347.67
7404,3765,Cash,FALSE,1011.467853
7405,3766,Credit Card,TRUE,1707.45
7406,3766,PayPal,FALSE,627.42
7407,3766,Cash,FALSE,46.65
7408,3767,PayPal,FALSE,291.59
7409,3768,Bank Transfer,FALSE,1344.84
7410,3768,Bank Transfer,TRUE,1757.92
7411,3768,Cash,TRUE,1929.96
7412,3769,Cash,TRUE,1167.85
7413,3769,PayPal,TRUE,78.07
7414,3770,Bank Transfer,TRUE,649
7415,3770,Cash,TRUE,1794.59
7416,3771,PayPal,TRUE,1602.63
7417,3772,Bank Transfer,FALSE,1558.76
7418,3772,PayPal,TRUE,960.74
7419,3772,Bank Transfer,FALSE,1960.25
7420,3773,Cash,TRUE,1425.33
7421,3773,Bank Transfer,TRUE,787.55
7422,3774,Cash,FALSE,898.03
7423,3775,PayPal,TRUE,1600.2
7424,3775,Bank Transfer,TRUE,997.51
7425,3776,Cash,FALSE,1384.22
7426,3776,PayPal,TRUE,422.14
7427,3777,Credit Card,FALSE,1364.71
7428,3777,Cash,FALSE,1481.16
7429,3777,PayPal,FALSE,1838.05
7430,3778,Credit Card,FALSE,26.95
7431,3779,Bank Transfer,TRUE,1996.91
7432,3779,Cash,FALSE,968.06
7433,3780,PayPal,TRUE,242.29
7434,3780,Credit Card,TRUE,1609.69
7435,3781,Bank Transfer,FALSE,908.06
7436,3782,Bank Transfer,FALSE,1186.07
7437,3782,Cash,TRUE,903.58
7438,3782,PayPal,TRUE,302.21
7439,3783,Cash,TRUE,706.39
7440,3783,PayPal,FALSE,841.02
7441,3784,Cash,TRUE,1914.32
7442,3784,PayPal,TRUE,1205.41
7443,3784,Credit Card,TRUE,1867.91
7444,3785,Cash,TRUE,1383.03
7445,3785,Credit Card,TRUE,1995.56
7446,3786,Credit Card,FALSE,1933.96
7447,3786,Bank Transfer,TRUE,453.49
7448,3787,Cash,TRUE,400.31
7449,3788,PayPal,TRUE,589.52
7450,3789,Cash,TRUE,1193.12
7451,3790,PayPal,TRUE,12.91
7452,3791,Bank Transfer,TRUE,1011.467853
7453,3791,PayPal,FALSE,1130.79
7454,3791,Cash,FALSE,1492.32
7455,3792,PayPal,FALSE,670.88
7456,3793,Credit Card,FALSE,1996.81
7457,3793,Bank Transfer,FALSE,131.19
7458,3794,Cash,TRUE,124.26
7459,3794,Credit Card,FALSE,737.64
7460,3794,Credit Card,FALSE,1061.94
7461,3795,Bank Transfer,FALSE,1871.82
7462,3795,Cash,TRUE,768.43
7463,3796,PayPal,TRUE,140.62
7464,3797,PayPal,TRUE,1632.29
7465,3798,Credit Card,TRUE,1223.64
7466,3798,PayPal,TRUE,1695.51
7467,3798,PayPal,FALSE,1847.38
7468,3799,Bank Transfer,TRUE,757.57
7469,3799,PayPal,TRUE,1274.86
7470,3800,Bank Transfer,FALSE,953.08
7471,3800,PayPal,FALSE,858.25
7472,3801,Cash,TRUE,681.23
7473,3801,Cash,TRUE,593.45
7474,3801,Bank Transfer,TRUE,1673.04
7475,3802,Bank Transfer,TRUE,1275.08
7476,3803,PayPal,FALSE,1447.13
7477,3803,Cash,FALSE,1243.06
7478,3804,Bank Transfer,FALSE,438.06
7479,3804,Bank Transfer,FALSE,1403.53
7480,3805,Cash,TRUE,1715.39
7481,3806,PayPal,TRUE,99.3
7482,3806,PayPal,TRUE,1739.08
7483,3807,PayPal,TRUE,57.75
7484,3808,PayPal,FALSE,1189.85
7485,3808,Credit Card,FALSE,1060.17
7486,3808,Credit Card,TRUE,139
7487,3809,Cash,TRUE,1774.76
7488,3809,PayPal,FALSE,493.39
7489,3810,Credit Card,TRUE,279.89
7490,3810,PayPal,TRUE,293.14
7491,3810,PayPal,FALSE,1867.85
7492,3811,PayPal,TRUE,1444.03
7493,3811,Cash,FALSE,683.23
7494,3812,PayPal,FALSE,958.56
7495,3813,Bank Transfer,FALSE,325.29
7496,3813,Cash,FALSE,1442.08
7497,3813,Credit Card,TRUE,1743.48
7498,3814,Cash,TRUE,772.91
7499,3814,Cash,TRUE,1075.42
7500,3815,Bank Transfer,TRUE,1958.98
7501,3816,PayPal,TRUE,75.56
7502,3816,Cash,FALSE,689.85
7503,3817,PayPal,TRUE,989.36
7504,3817,PayPal,TRUE,948.72
7505,3817,Credit Card,TRUE,1384.25
7506,3818,PayPal,TRUE,1633.44
7507,3818,Credit Card,FALSE,991.14
7508,3818,Cash,TRUE,623.78
7509,3819,Bank Transfer,FALSE,1576.96
7510,3819,Credit Card,FALSE,614.6
7511,3820,PayPal,TRUE,1439.81
7512,3821,Bank Transfer,FALSE,1740.58
7513,3821,Cash,FALSE,1409.01
7514,3822,Credit Card,FALSE,206.72
7515,3822,Credit Card,TRUE,10.54
7516,3822,Bank Transfer,TRUE,556.15
7517,3823,Cash,FALSE,1923.46
7518,3823,Bank Transfer,TRUE,1587.09
7519,3823,Bank Transfer,TRUE,1011.467853
7520,3824,PayPal,FALSE,1227.36
7521,3824,PayPal,TRUE,1212.73
7522,3825,Cash,TRUE,1241.93
7523,3826,Bank Transfer,FALSE,506.89
7524,3826,Cash,FALSE,1141.28
7525,3827,Cash,TRUE,1033.51
7526,3828,Bank Transfer,TRUE,1011.467853
7527,3828,Credit Card,TRUE,1218.57
7528,3828,Bank Transfer,FALSE,524.45
7529,3829,Cash,TRUE,1668.04
7530,3830,Credit Card,TRUE,855.66
7531,3830,Cash,TRUE,1206.9
7532,3831,Credit Card,FALSE,1836.11
7533,3831,Credit Card,FALSE,1613.69
7534,3832,PayPal,TRUE,1011.467853
7535,3832,Credit Card,FALSE,139.66
7536,3833,Credit Card,FALSE,659.76
7537,3834,PayPal,TRUE,1966.65
7538,3834,Credit Card,FALSE,1267.13
7539,3835,Credit Card,TRUE,1101.45
