CustomerID,Points,Tier
1440,8361,Gold
1441,6373,Gold
1442,4362,Platinum
1443,8682,Gold
1444,7095,Silver
1445,2320,Bronze
1446,2708,Bronze
1447,4910,Silver
1448,6946,Bronze
1449,9447,Gold
1450,4520,Bronze
1451,4733,Silver
1452,8967,Bronze
1453,2058,Silver
1454,343,Platinum
1455,974,Platinum
1456,2004,Gold
1457,9825,Platinum
1458,3462,Silver
1459,2333,Platinum
1460,1439,Gold
1461,4140,Bronze
1462,7026,Platinum
1463,3472,Gold
1464,9689,Gold
1465,3739,Silver
1466,3432,Bronze
1467,4716,Bronze
1468,4515,Bronze
1469,2263,Bronze
1470,1541,Platinum
1471,2292,Silver
1472,6647,Bronze
1473,9784,Bronze
1474,3781,Platinum
1475,5753,Bronze
1476,2972,Platinum
1477,4135,Gold
1478,627,Platinum
1479,401,Platinum
1480,877,Gold
1481,7085,Platinum
1482,4619,Gold
1483,860,Platinum
1484,6990,Bronze
1485,4019,Gold
1486,1631,Platinum
1487,5582,Bronze
1488,5953,Platinum
1489,343,Gold
1490,5002,Gold
1491,5287,Bronze
1492,3387,Platinum
1493,8107,Platinum
1494,4711,Gold
1495,637,Gold
1496,2159,Gold
1497,5659,Gold
1498,9012,Platinum
1499,1215,Silver
1500,169,Platinum
1501,5682,Silver
1502,6680,Gold
1503,5628,Bronze
1504,6260,Gold
1505,5048,Platinum
1506,7515,Bronze
1507,2478,Bronze
1508,1194,Platinum
1509,7958,Silver
1510,9313,Gold
1511,7970,Bronze
1512,2408,Platinum
1513,6655,Bronze
1514,9134,Silver
1515,9488,Platinum
1516,2415,Silver
1517,759,Gold
1518,7256,Bronze
1519,6208,Silver
1520,9536,Gold
1521,1231,Silver
1522,5155,Silver
1523,625,Bronze
1524,7992,Bronze
1525,4501,Silver
1526,8557,Gold
1527,6586,Silver
1528,9514,Platinum
1529,6323,Silver
1530,4050,Gold
1531,1516,Platinum
1532,753,Bronze
1533,331,Bronze
1534,7172,Silver
1535,4767,Bronze
1536,4551,Silver
1537,5264,Platinum
1538,2505,Bronze
1539,9166,Platinum
1540,1716,Bronze
1541,7334,Gold
1542,6993,Silver
1543,5356,Bronze
1544,7505,Bronze
1545,9793,Gold
1546,8996,Gold
1547,8535,Silver
1548,2268,Silver
1549,4156,Bronze
1550,8616,Bronze
1551,6532,Gold
1552,6974,Bronze
1553,75,Bronze
1554,5751,Silver
1555,7643,Platinum
1556,9952,Gold
1557,4060,Bronze
1558,8223,Silver
1559,4051,Platinum
1560,9088,Silver
1561,2140,Platinum
1562,26,Platinum
1563,6874,Gold
1564,1907,Gold
1565,681,Bronze
1566,50,Bronze
1567,2750,Silver
1568,8326,Gold
1569,3675,Bronze
1570,5723,Bronze
1571,8751,Silver
1572,8456,Platinum
1573,5793,Silver
1574,6498,Bronze
1575,8463,Silver
1576,3141,Bronze
1577,144,Silver
1578,6992,Platinum
1579,565,Gold
1580,2641,Platinum
1581,3441,Silver
1582,4335,Gold
1583,2394,Silver
1584,9973,Silver
1585,1331,Bronze
1586,9590,Platinum
1587,9305,Gold
1588,5036,Platinum
1589,8174,Gold
1590,2394,Platinum
1591,6344,Bronze
1592,5336,Bronze
1593,3119,Bronze
1594,7926,Platinum
1595,3227,Gold
1596,6367,Platinum
1597,9779,Bronze
1598,9640,Silver
1599,9339,Platinum
1600,5503,Platinum
1601,5959,Silver
1602,1074,Gold
1603,1675,Silver
1604,956,Bronze
1605,3056,Silver
1606,8895,Gold
1607,6219,Silver
1608,7885,Gold
1609,4238,Bronze
1610,4627,Bronze
1611,9879,Silver
1612,7328,Bronze
1613,1229,Platinum
1614,3430,Bronze
1615,3742,Platinum
1616,9,Platinum
1617,2316,Silver
1618,7872,Silver
1619,8020,Silver
1620,7453,Silver
1621,9976,Platinum
1622,2313,Silver
1623,4410,Gold
1624,5578,Silver
1625,7775,Platinum
1626,7392,Silver
1627,8968,Platinum
1628,2245,Bronze
1629,4815,Silver
1630,1080,Bronze
1631,4447,Gold
1632,728,Platinum
1633,3778,Platinum
1634,1121,Silver
1635,4253,Bronze
1636,7569,Gold
1637,3823,Gold
1638,8797,Silver
1639,7672,Platinum
1640,7462,Gold
1641,8925,Platinum
1642,3771,Bronze
1643,7827,Silver
1644,7529,Gold
1645,1773,Platinum
1646,2250,Silver
1647,9419,Platinum
1648,8129,Bronze
1649,9505,Bronze
1650,2114,Gold
1651,9728,Silver
1652,7582,Platinum
1653,3453,Bronze
1654,6269,Silver
1655,4520,Bronze
1656,6849,Platinum
1657,8276,Gold
1658,4725,Bronze
1659,2885,Gold
1660,8152,Platinum
1661,5014,Bronze
1662,8535,Silver
1663,6427,Bronze
1664,4209,Silver
1665,7222,Bronze
1666,2834,Silver
1667,2572,Silver
1668,4632,Gold
1669,1127,Gold
1670,7635,Gold
1671,1156,Bronze
1672,3420,Bronze
1673,5168,Bronze
1674,4061,Silver
1675,3948,Platinum
1676,7149,Silver
1677,7552,Platinum
1678,7695,Silver
1679,6398,Platinum
1680,4446,Platinum
1681,8423,Bronze
1682,86,Silver
1683,1037,Bronze
1684,9464,Platinum
1685,8411,Gold
1686,301,Bronze
1687,1067,Silver
1688,135,Gold
1689,4584,Platinum
1690,7740,Bronze
1691,9597,Platinum
1692,9526,Platinum
1693,9403,Gold
1694,3199,Silver
1695,5350,Silver
1696,5191,Bronze
1697,40,Bronze
1698,5294,Gold
1699,8887,Silver
1700,9719,Bronze
1701,616,Platinum
1702,8393,Gold
1703,1542,Platinum
1704,7937,Bronze
1705,3364,Silver
1706,9119,Bronze
1707,5912,Gold
1708,6569,Gold
1709,4298,Platinum
1710,3143,Gold
1711,3251,Silver
1712,3626,Gold
1713,6682,Gold
1714,8039,Platinum
1715,7965,Bronze
1716,2366,Bronze
1717,77,Gold
1718,4528,Silver
1719,8806,Silver
1720,3044,Bronze
1721,5685,Gold
1722,5134,Gold
1723,6311,Platinum
1724,7199,Gold
1725,9628,Gold
1726,4766,Bronze
1727,2101,Bronze
1728,4991,Silver
1729,8398,Platinum
1730,8006,Platinum
1731,2508,Gold
1732,9571,Platinum
1733,1738,Gold
1734,603,Silver
1735,6795,Gold
1736,4158,Bronze
1737,4223,Gold
1738,5529,Silver
1739,3917,Gold
1740,4291,Platinum
1741,9426,Bronze
1742,895,Bronze
1743,9399,Platinum
1744,7921,Silver
1745,4384,Gold
1746,7764,Gold
1747,5944,Platinum
1748,6325,Bronze
1749,4611,Bronze
1750,4546,Platinum
1751,920,Gold
1752,2629,Silver
1753,9430,Silver
1754,6640,Gold
1755,77,Silver
1756,8462,Gold
1757,3076,Platinum
1758,1079,Gold
1759,5955,Bronze
1760,2625,Platinum
1761,261,Bronze
1762,4807,Gold
1763,2057,Gold
1764,8770,Platinum
1765,6814,Bronze
1766,9483,Silver
1767,1279,Gold
1768,972,Gold
1769,3731,Bronze
1770,2337,Bronze
1771,835,Platinum
1772,8362,Silver
1773,6357,Platinum
1774,2695,Gold
1775,2934,Gold
1776,8651,Gold
1777,8458,Silver
1778,8943,Bronze
1779,8476,Bronze
1780,2800,Silver
1781,3380,Silver
1782,8810,Bronze
1783,4316,Platinum
1784,7491,Gold
1785,2788,Bronze
1786,6073,Silver
1787,5218,Platinum
1788,9467,Bronze
1789,5261,Silver
1790,5981,Platinum
1791,8515,Silver
1792,9582,Bronze
1793,2469,Bronze
1794,5977,Bronze
1795,1004,Gold
1796,190,Bronze
1797,8074,Gold
1798,5827,Silver
1799,3629,Platinum
1800,8969,Bronze
1801,1010,Bronze
1802,7651,Bronze
1803,2151,Platinum
1804,7444,Platinum
1805,5459,Platinum
1806,6187,Bronze
1807,8317,Silver
1808,4363,Silver
1809,2256,Silver
1810,6955,Silver
1811,7913,Platinum
1812,9496,Bronze
1813,8330,Bronze
1814,4489,Silver
1815,8806,Gold
1816,5119,Gold
1817,6159,Platinum
1818,1820,Gold
1819,8118,Platinum
1820,8343,Silver
1821,663,Bronze
1822,8336,Platinum
1823,6428,Platinum
1824,6675,Silver
1825,1108,Bronze
1826,5931,Bronze
1827,4173,Gold
1828,4716,Bronze
1829,4278,Gold
1830,5308,Platinum
1831,7381,Bronze
1832,6007,Bronze
1833,3766,Bronze
1834,9992,Silver
1835,762,Gold
1836,6370,Platinum
1837,1689,Platinum
1838,559,Silver
1839,2335,Platinum
1840,5414,Silver
1841,6235,Platinum
1842,5109,Bronze
1843,2571,Bronze
1844,4221,Bronze
1845,7279,Silver
1846,3239,Bronze
1847,1730,Bronze
1848,2742,Bronze
1849,5215,Platinum
1850,3025,Gold
1851,2365,Bronze
1852,7344,Gold
1853,5720,Silver
1854,1988,Bronze
1855,9094,Bronze
1856,9585,Platinum
1857,8832,Bronze
1858,865,Bronze
1859,3289,Bronze
1860,909,Gold
1861,5460,Platinum
1862,5417,Silver
1863,3111,Bronze
1864,5652,Platinum
1865,6133,Platinum
1866,5971,Platinum
1867,4133,Bronze
1868,8133,Gold
1869,4711,Platinum
1870,4180,Gold
1871,1003,Silver
1872,9309,Silver
1873,5273,Platinum
1874,6003,Bronze
1875,2674,Platinum
1876,1553,Bronze
1877,7007,Silver
1878,4196,Silver
1879,725,Silver
1880,3687,Silver
1881,6144,Platinum
1882,1719,Bronze
1883,9585,Gold
1884,4391,Silver
1885,9138,Silver
1886,4872,Silver
1887,4852,Bronze
1888,7151,Gold
1889,1683,Silver
1890,484,Gold
1891,483,Platinum
1892,3908,Silver
1893,3453,Platinum
1894,446,Silver
1895,353,Gold
1896,4769,Platinum
1897,6701,Gold
1898,2114,Bronze
1899,3177,Silver
1900,2710,Platinum
1901,2146,Bronze
1902,2523,Silver
1903,1499,Gold
1904,6841,Silver
1905,1988,Gold
1906,1150,Gold
1907,5795,Platinum
1908,9050,Silver
1909,6457,Silver
1910,40,Gold
1911,8844,Platinum
1912,3533,Gold
1913,2507,Gold
1914,53,Silver
1915,667,Silver
1916,9994,Silver
1917,9978,Gold
1918,8058,Bronze
1919,7545,Bronze
1920,1514,Gold
1921,879,Platinum
1922,2742,Gold
1923,8747,Silver
1924,1395,Bronze
1925,1341,Bronze
1926,3765,Bronze
1927,9658,Bronze
1928,2335,Silver
1929,2059,Bronze
1930,8151,Platinum
1931,1456,Gold
1932,6809,Gold
1933,5805,Platinum
1934,6300,Gold
1935,2005,Bronze
1936,1242,Silver
1937,3224,Platinum
1938,9747,Bronze
1939,3583,Silver
1940,2050,Platinum
1941,3223,Gold
1942,5783,Platinum
1943,9631,Silver
1944,3921,Platinum
1945,9335,Bronze
1946,9070,Platinum
1947,6508,Bronze
1948,3520,Bronze
1949,871,Gold
1950,1691,Bronze
1951,372,Platinum
1952,5136,Bronze
1953,8509,Gold
1954,3802,Platinum
1955,1167,Gold
1956,3277,Silver
1957,7366,Gold
1958,4140,Bronze
1959,5487,Gold
1960,560,Silver
1961,4686,Platinum
1962,4133,Platinum
1963,4047,Bronze
1964,3358,Bronze
1965,1997,Bronze
1966,5173,Silver
1967,9953,Gold
1968,2092,Platinum
1969,8971,Gold
1970,6653,Silver
1971,8229,Silver
1972,2847,Bronze
1973,1211,Gold
1974,5954,Gold
1975,6369,Gold
1976,4589,Bronze
1977,4958,Bronze
1978,3968,Silver
1979,7838,Gold
1980,5248,Platinum
1981,3502,Silver
1982,2502,Gold
1983,7429,Bronze
1984,958,Gold
1985,3207,Gold
1986,9553,Silver
1987,8661,Bronze
1988,9335,Gold
1989,9029,Silver
1990,748,Gold
1991,3902,Silver
1992,877,Platinum
1993,411,Silver
1994,9568,Bronze
1995,4441,Silver
1996,6329,Bronze
1997,386,Platinum
1998,8439,Silver
1999,5538,Bronze
2000,7816,Gold
2001,9305,Silver
2002,5562,Bronze
2003,831,Bronze
2004,3858,Gold
2005,4916,Silver
2006,9818,Bronze
2007,7722,Bronze
2008,9888,Platinum
2009,3739,Gold
2010,3786,Silver
2011,8220,Gold
2012,3126,Platinum
2013,2380,Silver
2014,1063,Gold
2015,8431,Silver
2016,3568,Gold
2017,6081,Platinum
2018,7740,Gold
2019,6772,Gold
2020,6569,Platinum
2021,4194,Bronze
2022,655,Platinum
2023,2172,Platinum
2024,4423,Gold
2025,2638,Platinum
2026,7954,Gold
2027,7119,Platinum
2028,2008,Gold
2029,1997,Gold
2030,318,Bronze
2031,9613,Gold
2032,1425,Bronze
2033,2115,Bronze
2034,1502,Silver
2035,6972,Bronze
2036,1494,Platinum
2037,9304,Silver
2038,2033,Silver
2039,4694,Platinum
2040,5202,Platinum
2041,9277,Bronze
2042,128,Bronze
2043,9946,Silver
2044,1715,Gold
2045,639,Bronze
2046,3567,Bronze
2047,1847,Silver
2048,6447,Gold
2049,3741,Platinum
2050,4624,Gold
2051,2048,Platinum
2052,8855,Silver
2053,1677,Bronze
2054,5493,Gold
2055,9301,Platinum
2056,3357,Platinum
2057,3289,Platinum
2058,6412,Bronze
2059,3296,Silver
2060,3516,Platinum
2061,1120,Bronze
2062,9726,Platinum
2063,8227,Bronze
2064,4118,Bronze
2065,8776,Platinum
2066,9536,Bronze
2067,4245,Gold
2068,8361,Silver
2069,1013,Silver
2070,4245,Silver
2071,6531,Silver
2072,8223,Platinum
2073,5091,Bronze
2074,6365,Bronze
2075,1831,Gold
2076,9988,Bronze
2077,3836,Gold
2078,3771,Bronze
2079,2017,Silver
2080,4493,Silver
2081,8784,Platinum
2082,3660,Gold
2083,6689,Silver
2084,4813,Silver
2085,7875,Gold
2086,5660,Silver
2087,2172,Gold
2088,7465,Bronze
2089,3567,Bronze
2090,8704,Bronze
2091,2183,Bronze
2092,9626,Silver
2093,1775,Platinum
2094,5262,Platinum
2095,6019,Platinum
2096,8082,Bronze
2097,6678,Silver
2098,5192,Bronze
2099,4521,Bronze
2100,4789,Bronze
2101,4752,Bronze
2102,474,Platinum
2103,7929,Platinum
2104,5999,Silver
2105,278,Bronze
2106,1184,Platinum
2107,2343,Platinum
2108,5324,Gold
2109,9912,Silver
2110,1612,Platinum
2111,5898,Platinum
2112,3964,Silver
2113,1358,Bronze
2114,5207,Silver
2115,7138,Gold
2116,3885,Platinum
2117,6161,Bronze
2118,1725,Gold
2119,1693,Gold
2120,5873,Bronze
2121,6385,Gold
2122,9303,Gold
2123,5432,Silver
2124,1589,Silver
2125,8238,Platinum
2126,8694,Bronze
2127,3104,Bronze
2128,7493,Platinum
2129,2653,Bronze
2130,2297,Platinum
2131,8216,Platinum
2132,7787,Gold
2133,3905,Silver
2134,8613,Bronze
2135,6618,Platinum
2136,7962,Gold
2137,9094,Bronze
2138,7415,Platinum
2139,9516,Silver
2140,2017,Bronze
2141,5045,Gold
2142,1910,Gold
2143,7797,Platinum
2144,197,Gold
2145,3013,Gold
2146,7883,Platinum
2147,110,Platinum
2148,9983,Silver
2149,4753,Gold
2150,695,Bronze
2151,3967,Platinum
2152,5201,Gold
2153,8285,Bronze
2154,5559,Bronze
2155,7378,Bronze
2156,1923,Platinum
2157,2642,Silver
2158,5151,Silver
2159,9981,Platinum
2160,5324,Bronze
2161,7484,Bronze
2162,5278,Bronze
2163,8,Bronze
2164,6523,Gold
2165,9610,Gold
2166,2584,Gold
2167,5880,Bronze
2168,4399,Bronze
2169,9393,Platinum
2170,3659,Silver
2171,452,Platinum
2172,987,Gold
2173,5259,Bronze
2174,164,Platinum
2175,6217,Gold
2176,5973,Silver
2177,3782,Gold
2178,2489,Silver
2179,9885,Platinum
2180,2825,Platinum
2181,3372,Silver
2182,8134,Silver
2183,1287,Bronze
2184,3664,Silver
2185,3008,Platinum
2186,4560,Platinum
2187,9959,Silver
2188,59,Bronze
2189,5982,Platinum
2190,9678,Platinum
2191,506,Gold
2192,4501,Silver
2193,4920,Bronze
2194,6756,Platinum
2195,1502,Bronze
2196,8266,Platinum
2197,2467,Platinum
2198,5285,Bronze
2199,8160,Bronze
2200,5587,Silver
2201,1838,Bronze
2202,9841,Silver
2203,8797,Gold
2204,1182,Bronze
2205,5824,Bronze
2206,9884,Gold
2207,7039,Platinum
2208,8212,Gold
2209,7248,Bronze
2210,5615,Gold
2211,3288,Gold
2212,8637,Silver
2213,5470,Bronze
2214,3,Bronze
2215,3041,Silver
2216,6756,Silver
2217,219,Platinum
2218,4767,Platinum
2219,3509,Platinum
2220,2262,Silver
2221,7574,Gold
2222,5831,Gold
2223,7822,Silver
2224,1988,Silver
2225,5794,Gold
2226,1417,Bronze
2227,5813,Gold
2228,2990,Gold
2229,3313,Bronze
2230,6199,Gold
2231,4872,Bronze
2232,9876,Silver
2233,8434,Silver
2234,2000,Bronze
2235,7598,Bronze
2236,2260,Silver
2237,498,Bronze
2238,4432,Platinum
2239,3342,Platinum
2240,221,Gold
2241,7376,Gold
2242,3740,Gold
2243,8845,Silver
2244,4237,Silver
2245,6988,Bronze
2246,1114,Bronze
2247,9119,Bronze
2248,7381,Silver
2249,3133,Silver
2250,4104,Gold
2251,3562,Bronze
2252,1711,Platinum
2253,8085,Platinum
2254,9585,Silver
2255,9917,Bronze
2256,8752,Gold
2257,21,Silver
2258,1322,Silver
2259,7023,Bronze
2260,7751,Platinum
2261,8069,Bronze
2262,6184,Platinum
2263,6784,Platinum
2264,9397,Bronze
2265,5424,Silver
2266,5148,Gold
2267,9132,Silver
2268,187,Gold
2269,5943,Bronze
2270,8268,Silver
2271,3734,Silver
2272,2122,Gold
2273,9648,Gold
2274,7616,Gold
2275,1990,Silver
2276,701,Silver
2277,3049,Gold
2278,9695,Bronze
2279,3002,Platinum
2280,9064,Silver
2281,8492,Silver
2282,3182,Bronze
2283,4984,Silver
2284,6312,Platinum
2285,3080,Gold
2286,6923,Gold
2287,331,Bronze
2288,660,Platinum
2289,9390,Platinum
2290,8486,Silver
2291,333,Bronze
2292,1185,Gold
2293,9045,Gold
2294,5549,Silver
2295,51,Bronze
2296,9005,Silver
2297,3225,Platinum
2298,1145,Platinum
2299,8632,Bronze
2300,3957,Gold
2301,2581,Gold
2302,5616,Bronze
2303,3861,Platinum
2304,88,Platinum
2305,4488,Platinum
2306,8437,Platinum
2307,6042,Platinum
2308,202,Platinum
2309,5660,Platinum
2310,7850,Bronze
2311,604,Bronze
2312,3437,Silver
2313,2231,Silver
2314,9475,Bronze
2315,58,Gold
2316,1997,Bronze
2317,9606,Bronze
2318,9227,Gold
2319,1200,Silver
2320,6309,Bronze
2321,1082,Platinum
2322,8967,Bronze
2323,1076,Silver
2324,2707,Silver
2325,9978,Platinum
2326,9513,Silver
2327,2053,Gold
2328,5501,Platinum
2329,7492,Bronze
2330,1491,Platinum
2331,6732,Silver
2332,4606,Bronze
2333,1339,Platinum
2334,6888,Gold
2335,4318,Platinum
2336,3020,Silver
2337,9489,Gold
2338,7952,Silver
2339,2527,Platinum
2340,2913,Gold
2341,965,Platinum
2342,250,Bronze
2343,9017,Gold
2344,3522,Gold
2345,1080,Silver
2346,2074,Bronze
2347,5100,Bronze
2348,7408,Platinum
2349,6950,Bronze
2350,5441,Platinum
2351,1690,Silver
2352,6436,Silver
2353,1758,Bronze
2354,6497,Platinum
2355,7930,Gold
2356,618,Platinum
2357,6906,Platinum
2358,1965,Gold
2359,8636,Platinum
2360,7168,Platinum
2361,408,Platinum
2362,2516,Gold
2363,2702,Gold
2364,6573,Silver
2365,6728,Platinum
2366,2040,Platinum
2367,9945,Silver
2368,4266,Gold
2369,2588,Platinum
2370,8159,Gold
2371,8425,Bronze
2372,283,Bronze
2373,6535,Bronze
2374,4996,Silver
2375,1165,Platinum
2376,7,Bronze
2377,2819,Silver
2378,1141,Gold
2379,524,Gold
2380,7946,Platinum
2381,7977,Gold
2382,8209,Gold
2383,6842,Bronze
2384,3936,Gold
2385,3921,Bronze
2386,706,Gold
2387,2888,Platinum
2388,5424,Platinum
2389,8301,Bronze
2390,7137,Gold
2391,10000,Silver
2392,1819,Bronze
2393,276,Bronze
2394,587,Bronze
2395,3429,Gold
2396,9712,Platinum
2397,7415,Platinum
2398,5259,Gold
2399,9876,Silver
2400,9492,Gold
2401,3334,Bronze
2402,7051,Bronze
2403,5206,Bronze
2404,6594,Bronze
2405,2945,Platinum
2406,5622,Silver
2407,2059,Gold
2408,4012,Platinum
2409,6067,Bronze
2410,1565,Bronze
2411,8766,Platinum
2412,9496,Platinum
2413,2882,Silver
2414,2927,Platinum
2415,4473,Silver
2416,2793,Gold
2417,2403,Gold
2418,3700,Bronze
2419,560,Platinum
2420,5261,Bronze
2421,1328,Bronze
2422,7260,Bronze
2423,6693,Bronze
2424,4156,Bronze
2425,3232,Bronze
2426,8294,Gold
2427,7655,Silver
2428,1524,Silver
2429,5582,Silver
2430,4864,Silver
2431,3255,Platinum
2432,4220,Silver
2433,6732,Bronze
2434,2130,Silver
2435,2092,Platinum
2436,2982,Gold
2437,1240,Silver
2438,7987,Platinum
2439,6381,Gold
2440,295,Gold
2441,6161,Bronze
2442,1271,Silver
2443,7910,Gold
2444,6678,Gold
2445,9987,Gold
2446,5772,Bronze
2447,269,Bronze
2448,4736,Silver
2449,9199,Platinum
2450,7549,Gold
2451,4509,Silver
2452,6808,Bronze
2453,3717,Platinum
2454,5431,Platinum
2455,4754,Silver
2456,3076,Platinum
2457,2226,Gold
2458,4639,Platinum
2459,2534,Platinum
2460,6347,Bronze
2461,7905,Platinum
2462,9352,Platinum
2463,9596,Bronze
2464,3652,Gold
2465,8579,Platinum
2466,1086,Silver
2467,3850,Platinum
2468,1732,Bronze
2469,2960,Platinum
2470,8378,Bronze
2471,3831,Gold
2472,1771,Silver
2473,7025,Gold
2474,7488,Silver
2475,6241,Bronze
2476,3449,Platinum
2477,2756,Silver
2478,7602,Silver
2479,4387,Silver
2480,6165,Bronze
2481,7881,Gold
2482,8836,Bronze
2483,7322,Bronze
2484,2063,Gold
2485,4485,Platinum
2486,2348,Platinum
2487,6022,Silver
2488,3693,Silver
2489,8986,Platinum
2490,8204,Bronze
2491,1408,Platinum
2492,5037,Silver
2493,3082,Bronze
2494,3848,Gold
2495,5978,Gold
2496,482,Platinum
2497,4472,Silver
2498,6177,Platinum
2499,2065,Platinum
2500,8626,Silver
2501,9940,Platinum
2502,2287,Bronze
2503,1630,Platinum
2504,5505,Bronze
2505,4135,Silver
2506,9768,Platinum
2507,7118,Silver
2508,1561,Gold
2509,8351,Bronze
2510,8185,Gold
2511,5639,Platinum
2512,1021,Gold
2513,9750,Bronze
2514,3957,Bronze
2515,6682,Gold
2516,7307,Silver
2517,1934,Bronze
2518,7371,Bronze
2519,5791,Gold
2520,2677,Platinum
2521,786,Silver
2522,3200,Gold
2523,30,Silver
2524,1574,Platinum
2525,8847,Platinum
2526,2278,Silver
2527,1062,Platinum
2528,6902,Silver
2529,868,Gold
2530,1878,Silver
2531,3839,Bronze
2532,9677,Silver
2533,1984,Platinum
2534,911,Gold
2535,2803,Platinum
2536,4669,Bronze
2537,4606,Platinum
2538,4231,Platinum
2539,6971,Bronze
2540,7506,Silver
2541,6628,Gold
2542,8286,Gold
2543,7249,Platinum
2544,7847,Gold
2545,3164,Silver
2546,6476,Silver
2547,8713,Silver
2548,300,Gold
2549,1022,Platinum
2550,7794,Bronze
2551,4577,Platinum
2552,6889,Platinum
2553,5483,Silver
2554,7663,Bronze
2555,7437,Silver
2556,2627,Bronze
2557,2301,Gold
2558,9216,Silver
2559,2280,Platinum
2560,1099,Silver
2561,3588,Bronze
2562,5749,Gold
2563,6560,Gold
2564,5222,Gold
2565,7510,Platinum
2566,2652,Silver
2567,5356,Gold
2568,5844,Gold
2569,8156,Gold
2570,5474,Gold
2571,9556,Silver
2572,1515,Gold
2573,4917,Silver
2574,4381,Silver
2575,9470,Platinum
2576,2710,Bronze
2577,7313,Gold
2578,3595,Platinum
2579,2088,Gold
2580,7126,Silver
2581,800,Bronze
2582,9462,Platinum
2583,29,Platinum
2584,2035,Silver
2585,7330,Gold
2586,5085,Bronze
2587,9150,Silver
2588,2644,Platinum
2589,8141,Bronze
2590,8941,Bronze
2591,4356,Silver
2592,7415,Gold
2593,7731,Bronze
2594,2479,Platinum
2595,5776,Bronze
2596,3893,Silver
2597,2690,Silver
2598,3213,Gold
2599,8751,Platinum
2600,3110,Silver
2601,9795,Silver
2602,8533,Platinum
2603,2294,Gold
2604,4364,Silver
2605,9771,Silver
2606,8658,Silver
2607,7996,Silver
2608,9415,Platinum
2609,4545,Bronze
2610,3287,Gold
2611,4531,Platinum
2612,1310,Bronze
2613,5044,Silver
2614,1231,Bronze
2615,4990,Gold
2616,3280,Platinum
2617,6019,Platinum
2618,5080,Silver
2619,5448,Silver
2620,7160,Gold
2621,7510,Gold
2622,1111,Bronze
2623,226,Gold
2624,5379,Platinum
2625,745,Bronze
2626,920,Platinum
2627,4733,Silver
2628,278,Silver
2629,7176,Gold
2630,1,Bronze
2631,8502,Gold
2632,2786,Bronze
2633,6295,Gold
2634,5375,Gold
2635,8043,Bronze
2636,4698,Silver
2637,9657,Bronze
2638,8797,Gold
2639,9095,Gold
2640,9397,Platinum
2641,2262,Platinum
2642,6650,Platinum
2643,2308,Gold
2644,9452,Bronze
2645,3171,Silver
2646,5561,Gold
2647,4112,Platinum
2648,3936,Platinum
2649,8650,Gold
2650,192,Bronze
2651,7843,Silver
2652,8103,Platinum
2653,6443,Gold
2654,670,Bronze
2655,2465,Silver
2656,6408,Platinum
2657,6174,Bronze
2658,8931,Silver
2659,3991,Bronze
2660,9762,Platinum
2661,5130,Bronze
2662,3963,Gold
2663,8343,Bronze
2664,8429,Silver
2665,2430,Silver
2666,1996,Gold
2667,1327,Bronze
2668,2312,Platinum
2669,9554,Bronze
2670,1379,Gold
2671,7205,Platinum
2672,8127,Platinum
2673,5687,Gold
2674,6712,Bronze
2675,3979,Gold
2676,929,Platinum
2677,5960,Gold
2678,5496,Platinum
2679,8722,Gold
2680,375,Gold
2681,3213,Bronze
2682,4303,Platinum
2683,145,Bronze
2684,4357,Silver
2685,5499,Gold
2686,2272,Silver
2687,5701,Silver
2688,7495,Platinum
2689,9186,Gold
2690,2252,Bronze
2691,995,Bronze
2692,237,Platinum
2693,7966,Platinum
2694,8598,Bronze
2695,1576,Gold
2696,8250,Bronze
2697,6133,Silver
2698,8585,Bronze
2699,4695,Silver
2700,2021,Silver
2701,8043,Gold
2702,7079,Bronze
2703,4859,Bronze
2704,823,Silver
2705,5965,Silver
2706,6706,Bronze
2707,4122,Bronze
2708,6000,Silver
2709,9613,Silver
2710,2048,Gold
2711,8239,Bronze
2712,5873,Bronze
2713,6085,Gold
2714,2940,Platinum
2715,1202,Platinum
2716,5895,Platinum
2717,3416,Gold
2718,6838,Silver
2719,8878,Platinum
2720,8879,Gold
2721,4658,Bronze
2722,4608,Silver
2723,7442,Gold
2724,6821,Platinum
2725,742,Bronze
2726,7149,Silver
2727,6651,Silver
2728,3983,Platinum
2729,6906,Platinum
2730,8049,Silver
2731,1180,Platinum
2732,9344,Silver
2733,5035,Platinum
2734,3775,Silver
2735,1306,Bronze
2736,9729,Platinum
2737,4110,Platinum
2738,7497,Silver
2739,4535,Gold
2740,3620,Gold
2741,5864,Silver
2742,8978,Bronze
2743,6070,Platinum
2744,824,Silver
2745,9854,Silver
2746,8451,Platinum
2747,7097,Gold
2748,6303,Bronze
2749,1416,Platinum
2750,7574,Silver
2751,8817,Platinum
2752,8643,Gold
2753,5210,Bronze
2754,2583,Platinum
2755,7062,Platinum
2756,5226,Gold
2757,3725,Silver
2758,6019,Platinum
2759,439,Silver
2760,2039,Bronze
2761,6495,Silver
2762,8192,Platinum
2763,6266,Gold
2764,5232,Gold
2765,8775,Platinum
2766,6896,Bronze
2767,3154,Platinum
2768,7685,Gold
2769,6905,Silver
2770,3002,Gold
2771,7810,Silver
2772,8552,Silver
2773,1749,Silver
2774,8402,Bronze
2775,2408,Bronze
2776,6540,Bronze
2777,7268,Gold
2778,7003,Platinum
2779,5184,Gold
2780,9814,Silver
