OrderNum,CustomerID,ItemID,Quantity,OrderDate
1718,5825,8757,5,2024-08-16
1719,5024,6906,5,2024-09-12
1720,3969,4985,3,2024-12-07
1721,515,3130,4,2024-03-22
1722,3649,1350,2,2023-06-08
1723,6536,8705,2,2024-09-27
1724,540,5827,5,2023-10-07
1725,665,5753,4,2023-10-05
1726,265,8291,3,2025-03-16
1727,1427,4459,3,2023-11-06
1728,2701,4403,4,2024-12-14
1729,3011,4277,2,2025-04-13
1730,5515,3146,4,2023-10-07
1731,7000,6917,1,2024-02-22
1732,5994,7059,2,2025-01-28
1733,160,8022,2,2024-10-10
1734,520,2105,2,2024-12-23
1735,4719,6330,4,2025-03-28
1736,6814,40,5,2024-06-20
1737,5128,1098,3,2024-12-26
1738,3734,9927,4,2023-11-26
1739,203,6351,5,2024-11-22
1740,2266,1301,5,
1741,80,6905,1,2023-11-13
1742,6189,7553,4,2024-01-14
1743,3573,4696,2,2024-10-08
1744,4908,4321,1,2024-08-31
1745,4231,3453,2,2023-12-08
1746,3367,6238,5,2023-10-30
1747,3884,562,2,2024-10-05
1748,5676,6941,5,2025-03-13
1749,1433,4611,4,2024-01-27
1750,1631,836,1,2024-03-16
1751,2562,4553,5,2025-04-19
1752,6139,3698,5,2024-07-07
1753,2535,9798,1,2024-05-02
1754,6012,2409,3,2025-03-01
1755,6003,6623,2,2024-03-14
1756,5845,3748,2,2025-01-07
1757,6499,8140,3,2024-12-20
1758,6518,8821,3,2023-07-18
1759,4851,5463,1,2023-07-25
1760,5001,1408,4,2024-05-02
1761,5225,597,2,2024-11-16
1762,2298,2717,333,2024-08-11
1763,503,4980,2,2023-12-29
1764,248,8654,3,2025-02-25
1765,5297,4478,5,2025-02-15
1766,4266,6217,2,2025-02-27
1767,2430,9946,2,
1768,6640,1195,3,2024-10-17
1769,3282,250,2,2024-02-29
1770,6926,978,2,2023-12-18
1771,3445,6234,30,2024-06-21
1772,5033,9335,5,2023-10-12
1773,6775,1720,1,2024-06-10
1774,3051,4130,3,2024-07-29
1775,4055,451,4,2023-11-02
1776,1834,1825,4,2024-08-04
1777,652,3137,3,2023-09-17
1778,2401,1845,2,2023-12-07
1779,138,435,416,2023-09-14
1780,4485,5303,3,2024-11-27
1781,1203,3352,5,
1782,5457,2664,1,2024-11-13
1783,6623,2114,1,
1784,4468,3349,4,2024-03-26
1785,2144,1778,3,2025-04-08
1786,2404,7425,3,2024-01-18
1787,5049,9448,4,2025-02-07
1788,5865,1138,5,2023-05-22
1789,2266,9119,2,2023-10-10
1790,1871,9623,3,2024-06-11
1791,3634,6230,3,2024-04-21
1792,4022,4535,1,2024-11-13
1793,5194,6507,2,2024-09-03
1794,6759,1470,1,2023-05-16
1795,4050,411,164,2024-04-04
1796,3585,4914,5,2024-10-11
1797,4399,3825,3,2024-02-03
1798,2398,4512,51,2025-05-10
1799,3943,7926,2,2024-03-28
1800,2440,4629,3,2023-11-19
1801,6193,8564,1,2023-12-15
1802,5021,792,3,2023-11-15
1803,6994,1258,4,2024-01-29
1804,3458,8233,31,2023-09-29
1805,4685,4696,5,2024-03-02
1806,2082,9588,3,2025-02-03
1807,5495,7030,4,2023-10-26
1808,2667,2902,2,2024-02-21
1809,3058,4839,4,2024-07-24
1810,6913,5578,5,2023-05-28
1811,53,3306,4,2024-05-31
1812,3139,1945,1,2024-06-24
1813,1714,6412,1,2025-04-03
1814,5536,7477,1,2023-10-06
1815,32,909,3,2024-10-20
1816,1568,6848,3,2025-03-22
1817,335,1056,1,2025-01-29
1818,6428,8298,3,2024-12-03
1819,3682,874,2,2024-06-04
1820,261,325,5,2025-02-24
1821,1918,1657,3,2024-11-20
1822,819,8729,4,
1823,5116,2958,2,2024-12-18
1824,6998,4064,5,2025-05-09
1825,13,3975,1,2025-01-18
1826,5881,866,1,2024-01-01
1827,129,8628,2,2024-03-27
1828,1835,3964,4,2024-04-01
1829,3257,6703,1,2024-08-10
1830,4352,1083,1,
1831,3948,6693,3,2025-04-04
1832,4659,6319,5,2023-11-01
1833,6342,1752,5,
1834,1544,2713,506,2025-03-15
1835,563,9154,2,
1836,2404,7900,1,2024-09-18
1837,2444,3099,243,2023-05-31
1838,3676,4833,1,2024-04-05
1839,1346,4239,3,2024-12-02
1840,2110,763,3,2024-07-05
1841,4849,2859,3,2025-03-21
1842,4554,7905,1,2024-03-21
1843,6146,1721,3,2024-09-03
1844,3088,9392,5,2025-02-20
1845,4934,5859,5,
1846,4236,4211,5,2024-07-03
1847,3256,6315,2,2023-11-30
1848,4450,7645,2,2024-02-23
1849,4486,9259,1,2025-04-11
1850,3702,2165,4,2023-10-16
1851,6262,4089,4,2023-12-07
1852,221,1468,2,2024-07-03
1853,1371,4625,3,2024-11-06
1854,3083,7673,2,2025-04-25
1855,1114,238,4,2024-01-07
1856,4675,7758,2,2024-07-13
1857,319,4491,2,2023-12-02
1858,3412,1093,1,2025-03-03
1859,6300,5316,5,2025-05-07
1860,806,4382,2,2024-07-06
1861,2439,7020,3,2023-11-16
1862,1275,4364,5,2023-09-25
1863,5698,4585,5,2024-08-18
1864,1747,9825,2,2024-06-05
1865,1287,997,2,2024-02-25
1866,289,3489,105,2025-04-22
1867,5168,5896,5,2023-07-08
1868,1286,2226,5,2024-12-05
1869,4667,8767,2,2023-08-19
1870,2750,8300,1,2025-01-03
1871,3185,9940,95,2024-08-21
1872,4717,5892,248,2025-04-12
1873,110,6515,5,2024-09-18
1874,236,3927,2,2024-08-21
1875,1931,9908,5,2025-01-30
1876,1251,1771,1,2025-01-25
1877,6811,7348,4,2024-05-20
1878,2617,4104,4,2025-02-27
1879,1880,6114,5,2023-12-14
1880,1954,4935,1,2023-06-27
1881,577,2735,3,
1882,4471,9636,5,2023-10-13
1883,2238,416,1,2025-05-14
1884,1029,8972,2,2024-10-08
1885,3780,1402,5,2024-07-22
1886,50,3785,5,2023-12-15
1887,2055,9237,5,2024-09-27
1888,1859,6034,4,2025-01-01
1889,2166,7485,499,2023-06-22
1890,5196,7430,3,2025-04-23
1891,4484,785,1,2023-08-29
1892,5831,5941,1,2024-08-21
1893,6153,5726,3,2024-01-28
1894,270,5940,5,2024-07-13
1895,1475,7541,3,2023-07-23
1896,6884,2921,2,2024-01-09
1897,3842,2943,2,2024-10-14
1898,924,5210,4,2023-07-27
1899,3590,4794,1,2024-02-03
1900,155,498,2,2025-01-26
1901,2033,7963,1,2024-03-08
1902,2035,657,4,2024-08-26
1903,6685,8460,2,2023-10-22
1904,5284,8699,1,2023-07-04
1905,1939,7385,5,2024-08-30
1906,1042,4003,5,2024-09-21
1907,6806,3109,2,2025-03-21
1908,3754,2371,5,2024-06-01
1909,4087,8046,4,2023-12-11
1910,6097,9205,5,2025-02-28
1911,5649,2951,4,2024-05-06
1912,2886,7866,4,2023-07-30
1913,2628,8099,1,2024-04-19
1914,3403,1140,5,2023-12-05
1915,2645,8783,1,2024-09-05
1916,4624,6576,126,2025-01-20
1917,1149,9868,395,2024-08-13
1918,2153,8773,1,2025-01-07
1919,5416,5338,4,2024-09-01
1920,6221,6720,3,2024-01-05
1921,1186,659,4,2025-01-09
1922,3875,2157,3,2024-06-29
1923,2771,405,4,2023-06-28
1924,4616,9069,1,2023-05-28
1925,5494,6510,3,2024-04-17
1926,4981,2540,3,2023-06-14
1927,315,8005,5,2024-09-22
1928,377,5080,2,2024-07-25
1929,5548,2228,4,2024-11-02
1930,4212,7283,5,2023-07-08
1931,6482,7566,3,2024-12-17
1932,4913,6893,2,2024-11-18
1933,2213,8371,2,2024-03-16
1934,1647,172,4,2025-01-07
1935,506,306,2,2024-12-25
1936,2499,318,362,2023-07-15
1937,3279,8080,3,2024-08-11
1938,4213,9921,3,2025-02-15
1939,5530,3869,4,2023-09-27
1940,3706,6379,4,2025-03-25
1941,3136,2327,5,2023-07-13
1942,4928,7434,3,
1943,713,6418,1,
1944,452,1175,3,2024-03-22
1945,3493,5576,5,
1946,6727,1210,4,2024-09-20
1947,4932,7839,3,2023-09-07
1948,3749,832,2,2023-11-23
1949,5480,6826,4,2024-02-15
1950,4089,3785,2,2024-12-18
1951,2794,1682,5,2024-03-30
1952,337,624,5,2023-10-23
1953,5044,7950,1,2025-03-27
1954,2600,8783,5,2025-01-27
1955,4282,9970,3,2023-12-02
1956,5699,6194,1,2023-08-04
1957,4672,8476,1,
1958,6345,322,4,2023-08-31
1959,6139,7907,4,2023-12-30
1960,2500,5021,111,2024-10-02
1961,5543,4209,1,2023-11-28
1962,6328,2765,5,2024-08-29
1963,435,4942,2,2023-11-26
1964,2329,1197,2,2024-10-02
1965,4239,903,1,2024-01-27
1966,4635,6406,1,2024-02-17
1967,304,3658,80,2025-04-01
1968,1255,3062,2,2024-08-12
1969,3610,6108,4,2024-01-06
1970,5660,5658,3,2024-04-27
1971,812,2002,1,2024-01-02
1972,119,4246,1,2023-12-31
1973,1653,3285,4,2025-05-11
1974,1133,7809,5,2023-05-31
1975,4048,1512,5,2023-05-18
1976,4441,7966,2,2024-11-11
1977,1691,6805,4,2023-11-10
1978,441,5925,291,2024-06-17
1979,1633,8669,437,2024-12-08
1980,4709,7367,4,2023-11-26
1981,4963,4379,5,2024-09-25
1982,5328,8023,2,
1983,2576,2386,363,2023-05-30
1984,6862,7278,5,2023-12-07
1985,5785,8545,4,2024-06-08
1986,3498,483,3,2025-04-18
1987,378,5008,1,2024-08-02
1988,2379,3961,4,2023-08-28
1989,4314,3737,5,2024-08-17
1990,3863,7028,3,2023-09-12
1991,4464,3934,5,2024-10-03
1992,2615,7233,443,2024-12-13
1993,6115,5472,344,2025-03-17
1994,1333,1092,1,2025-02-04
1995,904,2410,156,2023-09-04
1996,5953,8203,2,2024-03-10
1997,5968,9022,63,2024-05-19
1998,3989,3661,2,2023-12-09
1999,3095,719,5,2024-02-16
2000,2511,8666,4,2025-02-15
2001,6259,2968,5,2024-02-09
2002,6987,8353,1,2024-11-04
2003,1996,8070,1,2024-12-05
2004,4379,7512,2,
2005,1771,1472,278,2024-05-20
2006,2981,8112,2,2023-06-25
2007,2658,1906,2,2023-12-18
2008,3839,9830,31,2024-07-18
2009,1888,4903,3,2024-02-22
2010,4605,9605,4,2024-03-08
2011,1698,1255,2,2025-01-18
2012,2887,6140,306,2023-08-09
2013,4494,3497,1,2024-07-19
2014,3952,6349,154,2023-09-14
2015,905,7912,1,2024-11-14
2016,5796,3815,2,2023-10-23
2017,3942,1770,3,2024-02-10
2018,6211,1742,4,2024-09-09
2019,4638,5235,5,2024-01-29
2020,1843,939,3,2024-07-01
2021,4018,4511,3,2024-06-06
2022,2947,4808,4,2023-11-01
2023,2412,2797,3,2024-08-09
2024,3025,2572,2,2023-07-13
2025,5863,6276,1,2023-09-28
2026,6541,1081,4,2024-04-19
2027,6053,4015,4,2023-10-17
2028,1683,2951,5,2023-12-05
2029,1686,244,1,
2030,5275,4089,2,2023-08-21
2031,2605,2969,4,2024-10-02
2032,338,8733,1,2024-11-14
2033,1108,6158,3,2025-04-12
2034,4110,2830,1,2025-04-11
2035,762,7871,1,2025-02-20
2036,1276,3354,3,2024-07-03
2037,1679,3113,2,2024-09-27
2038,462,5540,1,2023-08-02
2039,4537,6718,5,2025-04-02
2040,96,1986,1,2024-09-07
2041,898,3149,4,2024-04-17
2042,6334,7394,2,2024-11-17
2043,4735,898,1,2024-11-13
2044,1241,8288,4,2025-05-08
2045,6246,3861,2,
2046,4216,4435,2,2025-01-24
2047,4812,6769,4,2024-11-08
2048,5135,7592,1,2023-09-19
2049,570,6086,5,2025-02-27
2050,4807,6138,2,2024-08-02
2051,4853,2566,1,2024-06-29
2052,2746,8690,3,2023-12-14
2053,4252,5112,4,2024-09-03
2054,4380,8240,3,2024-01-22
2055,2440,9462,5,2025-01-17
2056,4515,2937,3,2024-11-08
2057,5246,9717,3,2024-12-20
2058,646,6976,5,2023-07-04
2059,4125,9244,1,2023-11-10
2060,3222,4382,1,2025-04-03
2061,4063,6937,4,2025-05-07
2062,2409,3150,1,2024-08-09
2063,6894,3312,1,2025-02-24
2064,5552,9759,232,2023-11-18
2065,6376,6309,1,2025-03-01
2066,658,6778,4,2024-01-15
2067,6412,7797,2,2023-10-15
2068,5572,5948,1,2025-04-04
2069,1410,4059,4,2024-03-28
2070,2916,9271,4,2024-12-02
2071,3184,8107,3,2023-10-01
2072,5216,7558,5,2023-12-25
2073,399,8728,1,2025-03-07
2074,2526,9871,3,2024-06-09
2075,3437,8598,5,2023-11-19
2076,185,6142,2,2023-10-22
2077,2139,7429,1,2023-09-25
2078,3817,4861,3,2023-07-01
2079,5633,7029,1,2024-11-29
2080,2228,3052,3,2024-09-24
2081,2590,7038,4,2024-11-21
2082,1313,1632,5,2025-03-08
2083,799,5604,3,2023-09-15
2084,4011,477,2,2024-07-19
2085,853,9653,3,2023-06-09
2086,894,6233,5,2024-12-18
2087,3511,3721,4,2024-11-18
2088,4569,8393,5,2025-03-09
2089,1740,3435,1,2024-04-07
2090,3241,7501,2,2024-05-17
2091,3285,7153,5,2023-12-14
2092,3363,343,300,2024-02-10
2093,6793,3975,3,2023-10-06
2094,2954,6452,5,
2095,6096,6848,1,2024-08-23
2096,347,3396,2,2025-04-14
2097,6168,3450,4,2024-09-08
2098,39,1344,4,2025-03-19
2099,4049,8253,4,2025-01-23
2100,1787,721,4,2023-06-11
2101,4313,9323,295,2024-10-04
2102,3275,6570,1,2024-07-21
2103,6128,6001,1,2023-12-11
2104,5441,7581,5,2024-05-11
2105,2154,7271,345,2025-02-18
2106,3502,3381,5,2023-06-20
2107,394,5077,1,2025-05-12
2108,1163,6902,4,2023-05-17
2109,4954,4026,1,2024-05-10
2110,4808,5557,5,2024-01-07
2111,417,8378,320,2024-04-02
2112,2673,3129,2,2025-03-20
2113,4851,8676,2,2025-05-10
2114,2026,2426,4,2024-04-09
2115,3194,2128,4,2023-08-24
2116,1431,1558,4,2025-01-22
2117,3925,8478,3,2023-12-20
2118,2386,5966,5,2025-05-05
2119,2729,7280,4,2024-09-19
2120,3222,8189,4,2024-11-05
2121,1558,763,4,2023-05-30
2122,1834,4117,5,2023-09-14
2123,6429,7588,4,2024-06-02
2124,5859,6958,1,2023-12-15
2125,1074,2177,5,2024-01-11
2126,856,9468,1,2023-12-12
2127,213,4242,3,2023-10-02
2128,4587,7209,1,2024-11-26
2129,2741,3998,1,2024-10-13
2130,3337,4464,3,2024-10-21
2131,6490,7523,1,2024-12-26
2132,3397,6697,31,2025-02-01
2133,673,1603,418,2024-04-13
2134,5156,3861,4,2024-11-12
2135,6377,3609,334,2023-11-27
2136,1265,636,2,2023-12-18
2137,6781,6382,237,2023-07-19
2138,1079,8537,1,
2139,2294,9942,3,2023-12-11
2140,5838,1695,2,2024-06-22
2141,260,1637,2,2023-11-07
2142,4482,3000,1,2024-08-19
2143,3634,4739,1,2023-12-04
2144,1614,6758,4,2023-05-16
2145,3474,5824,445,2024-02-16
2146,5026,4519,5,2025-05-05
2147,3381,3581,3,2023-07-25
2148,1607,3105,4,2025-02-07
2149,253,984,3,2023-06-26
2150,6382,6719,1,2023-09-02
2151,1179,1871,1,2025-02-22
2152,4857,3588,1,2024-09-08
2153,1707,7876,241,
2154,1626,6149,6,2024-07-23
2155,3292,8567,1,
2156,5844,9310,2,2023-06-29
2157,4943,9680,4,2023-10-12
2158,3718,7228,1,2025-01-22
2159,5536,8326,1,2025-03-01
2160,2786,547,3,2023-09-06
2161,6105,6083,2,2025-02-19
2162,6352,5857,1,2024-08-04
2163,6977,3116,5,2024-02-22
2164,1253,584,1,2025-03-06
2165,1961,3887,271,2024-12-11
2166,749,5342,4,2025-04-08
2167,3502,1047,1,2024-09-26
2168,3043,7653,1,2024-05-27
2169,1062,5198,1,2024-02-11
2170,661,5811,2,2024-01-09
2171,2236,55,2,2024-09-13
2172,3233,7263,2,2023-07-25
2173,6750,2606,5,2025-02-10
2174,3998,2819,2,2024-07-02
2175,5681,6249,384,2024-04-12
2176,5780,2546,1,2025-02-01
2177,4973,5329,501,2023-06-18
2178,3702,674,5,2024-11-03
2179,886,2579,1,2025-02-16
2180,2144,5122,4,2024-03-20
2181,2696,4319,3,2024-03-27
2182,6202,5768,5,2023-12-29
2183,4629,1519,1,2024-04-10
2184,3290,9051,2,2024-11-26
2185,5378,5441,4,
2186,785,9663,1,2024-07-21
2187,368,8771,3,2024-06-05
2188,1375,956,2,2024-05-01
2189,1266,6503,1,2024-02-05
2190,2572,9968,3,
2191,5476,8692,3,2024-12-10
2192,1231,8179,48,2024-05-04
2193,78,5378,2,2025-05-11
2194,3387,5599,5,2023-08-19
2195,2996,5740,4,2025-05-11
2196,6152,2869,4,2025-03-22
2197,6659,527,4,2024-10-29
2198,2286,9744,1,2024-09-06
2199,2668,7237,4,2024-01-08
2200,3264,7806,1,2023-09-03
2201,3343,6513,5,2024-09-16
2202,5836,1657,3,2025-01-13
2203,6784,4839,3,2024-09-15
2204,2994,5368,5,
2205,5483,8021,5,2023-09-11
2206,6066,2630,5,2025-05-02
2207,635,2151,3,2024-07-04
2208,744,8370,4,2024-10-13
2209,5133,9441,2,2023-10-14
2210,3177,1109,3,2024-10-16
2211,582,9294,465,
2212,2198,1518,1,2023-07-21
2213,1234,3978,1,2024-05-20
2214,5877,9479,1,2024-06-28
2215,4016,5565,4,2023-07-08
2216,968,8087,3,2023-12-20
2217,4921,3632,2,2023-11-08
2218,3161,6302,4,2024-08-18
2219,4826,2068,2,2024-03-24
2220,4581,8653,2,2025-03-13
2221,3496,2583,5,2024-05-24
2222,462,1416,2,2025-05-05
2223,3674,2728,1,
2224,5897,3410,3,2023-07-04
2225,5908,1455,4,2023-12-31
2226,410,1933,2,2025-04-06
2227,6418,8276,1,2023-07-13
2228,4589,9382,5,2024-06-09
2229,3277,585,1,2024-10-19
2230,5809,1255,427,2025-02-02
2231,1371,4515,2,2024-10-02
2232,2945,4147,4,2024-02-12
2233,6391,4171,2,2024-04-03
2234,6137,5579,406,2025-04-02
2235,5413,5678,5,2023-05-30
2236,1450,2104,1,2024-07-27
2237,1370,3213,5,2024-05-24
2238,2956,5740,1,2024-03-19
2239,1798,6918,4,2025-01-11
2240,2365,3096,405,2024-05-17
2241,3244,8636,2,2023-10-27
2242,4917,5129,1,2024-05-14
2243,6697,1693,4,2024-08-11
2244,2513,9783,4,2025-03-27
2245,3337,5392,2,2023-09-08
2246,328,8912,1,2024-03-13
2247,5301,7589,5,2024-05-23
2248,4741,8377,3,2024-11-17
2249,1530,2806,4,2024-11-26
2250,5870,1133,4,2023-06-03
2251,2263,2397,4,
2252,4077,5886,4,2023-06-28
2253,2241,7840,5,2024-12-11
2254,4746,7723,5,2023-09-10
2255,4375,6594,4,2023-08-30
2256,5702,2066,3,2023-10-17
2257,1268,7616,1,2023-10-31
2258,6155,8436,20,2024-08-05
2259,5902,8383,345,2024-04-17
2260,3492,1087,4,2024-03-16
2261,4306,4810,491,2023-07-29
2262,6880,6133,4,2023-09-01
2263,3935,9112,4,2024-03-16
2264,5567,2185,193,2024-10-13
2265,4252,1157,4,2025-04-22
2266,6133,1395,4,2024-12-19
2267,6408,5499,1,2025-04-29
2268,1976,9952,189,2024-02-20
2269,2442,3191,3,2024-02-12
2270,1494,272,2,2024-11-28
2271,4409,6651,1,2024-06-26
2272,346,1124,1,
2273,4565,4758,5,2024-12-09
2274,4011,3571,3,2023-12-28
2275,5224,4426,68,2025-05-03
2276,561,9311,5,
2277,4229,5211,3,2024-09-20
2278,124,9232,2,2023-08-20
2279,692,5954,4,2024-07-09
2280,1127,3909,5,2024-09-25
2281,2566,135,151,2023-08-30
2282,5039,3341,2,2023-08-08
2283,3807,1260,2,2024-06-06
2284,1109,1383,4,2024-09-15
2285,1650,7384,1,2025-04-25
2286,2863,6402,1,2024-01-26
2287,3872,6847,3,2024-05-01
2288,3351,6680,1,2025-01-27
2289,5039,6733,4,2025-05-10
2290,4887,7915,5,2024-01-31
2291,5,3391,1,2025-04-24
2292,4382,6451,5,2024-03-11
2293,6914,7118,5,2025-01-16
2294,5485,3749,1,2023-11-10
2295,1065,5311,4,2024-08-24
2296,975,7442,1,2024-12-05
2297,5333,8625,2,2025-01-15
2298,5648,8149,4,2024-01-01
2299,4679,8433,2,2023-11-24
2300,6057,2899,4,2024-01-19
2301,6074,213,5,2025-01-08
2302,5830,7211,3,2024-07-01
2303,4948,8589,3,
2304,5266,7539,1,2024-08-17
2305,1742,894,2,2023-09-29
2306,3681,3275,4,
2307,1547,1575,5,2024-07-11
2308,1840,969,1,2023-09-16
2309,6981,4542,4,2024-05-22
2310,1350,5824,3,2025-03-06
2311,5632,893,3,2025-03-22
2312,4168,5634,476,2025-02-10
2313,2701,9080,2,2024-09-24
2314,2851,9882,5,2023-12-17
2315,1161,2862,1,2024-04-11
2316,2862,6140,1,2024-09-21
2317,196,65,4,2024-10-14
2318,621,3456,3,2024-03-30
2319,6983,6488,4,2024-04-28
2320,1688,7084,1,2023-09-10
2321,5287,6289,5,2025-02-28
2322,877,1407,1,2024-07-07
2323,195,1325,3,2024-05-23
2324,4604,6881,4,2024-11-17
2325,4564,4014,439,2024-01-25
2326,213,9188,3,2024-05-06
2327,2608,116,203,2023-10-20
2328,6295,5104,3,2023-09-06
2329,4436,9187,3,
2330,4558,6409,4,2024-11-13
2331,2609,7322,3,2023-12-18
2332,673,742,1,2024-09-07
2333,329,5656,3,2025-05-05
2334,4064,548,1,2023-12-25
2335,1745,77,4,2023-09-01
2336,176,8002,3,2025-04-05
2337,2619,1528,331,2024-06-12
2338,6419,9477,5,2023-09-12
2339,2268,6667,3,2024-12-11
2340,4462,3671,4,2023-08-03
2341,2367,1958,1,
2342,403,895,3,2023-06-02
2343,5697,5264,4,2024-06-19
2344,1822,5526,1,2023-07-02
2345,4201,2096,3,2024-09-07
2346,4359,4500,242,2023-06-01
2347,4088,4533,4,2024-07-10
2348,2994,5951,5,
2349,1693,6951,2,2024-08-24
2350,5457,8567,4,2024-05-09
2351,5432,6000,1,2024-09-01
2352,6203,5125,3,2024-03-29
2353,1021,1617,2,2023-08-04
2354,4202,1018,4,2023-10-26
2355,844,6730,3,2023-10-10
2356,1620,4947,2,2023-09-23
2357,3500,9938,2,2025-03-13
2358,4131,7226,5,2023-09-13
2359,1899,4830,4,2024-12-30
2360,907,9422,5,2024-11-05
2361,1415,3942,1,
2362,2756,6330,4,2025-03-01
2363,3144,308,5,
2364,4573,952,3,2023-08-29
2365,2733,4547,2,2023-11-05
2366,6683,1756,2,2023-06-11
2367,4121,7069,1,2023-12-02
2368,1011,4841,3,2025-04-11
2369,6092,4447,3,2025-04-24
2370,4911,8462,3,2023-12-19
2371,1491,36,4,2024-11-28
2372,1014,8361,3,2024-05-03
2373,497,4147,3,2025-04-15
2374,2521,8333,3,2024-06-22
2375,2581,8301,5,2024-02-01
2376,4863,6233,4,2023-08-27
2377,4462,4276,5,2024-12-15
2378,3659,2842,3,2023-07-08
2379,5153,6870,5,2024-04-22
2380,4150,4992,2,2025-02-25
2381,4114,7456,1,2024-12-06
2382,4760,2332,2,2025-01-05
2383,3448,2639,4,2023-12-18
2384,4083,6315,73,2025-04-06
2385,4464,5554,5,2024-02-03
2386,220,7045,5,2024-10-25
2387,6381,3190,5,2023-09-07
2388,3957,9462,3,2024-07-25
2389,4035,977,3,2023-08-12
2390,2846,7269,4,2023-11-20
2391,6023,3455,3,2024-10-13
2392,2286,4736,3,
2393,2402,2255,3,2025-05-07
2394,3930,3861,3,2024-03-08
2395,6868,5645,3,2024-07-11
2396,6206,4349,1,2024-05-30
2397,2545,7938,2,2024-02-06
2398,5561,9580,4,2024-10-06
2399,1775,2554,3,2024-08-16
2400,2726,7204,1,2025-01-22
2401,4170,8524,5,2025-01-27
2402,1906,3122,4,2024-07-03
2403,3320,4059,4,2023-06-23
2404,4849,654,2,2023-06-03
2405,2825,5092,4,2025-03-04
2406,4116,8953,1,2024-10-12
2407,142,1365,2,2023-09-12
2408,192,4050,5,2024-06-06
2409,5186,3934,2,2024-01-10
2410,6748,323,4,2023-07-10
2411,6147,7607,4,
2412,799,7701,3,2024-05-06
2413,4807,9894,4,2024-02-27
2414,6277,5593,2,2024-11-29
2415,948,2617,156,2024-06-14
2416,3499,4080,4,2024-12-24
2417,1057,1489,1,2023-10-21
2418,1986,3532,5,2024-08-30
2419,2963,1582,3,2023-10-07
2420,2076,6570,3,2023-10-21
2421,2406,9284,1,2024-09-23
2422,3687,9710,5,2025-02-17
2423,6535,7577,3,2023-07-16
2424,130,6081,2,2025-03-09
2425,5444,3885,3,2024-04-17
2426,4063,2085,5,2024-06-02
2427,5047,7539,1,2025-03-20
2428,5803,2934,1,
2429,3436,3769,2,2025-01-07
2430,5327,7243,1,2025-03-14
2431,2112,6348,3,2023-09-18
2432,1148,5237,5,2024-08-25
2433,2717,522,4,2024-09-22
2434,1127,2522,2,2023-11-30
2435,6486,8124,5,2023-10-08
2436,3430,4637,3,2024-08-17
2437,3275,6205,1,2024-04-22
2438,3665,3227,3,2023-12-15
2439,3173,1674,4,2024-05-01
2440,2268,9219,3,2023-05-16
2441,6648,7366,515,2023-12-19
2442,6550,6104,2,2025-03-29
2443,6834,7794,2,2024-08-26
2444,1477,9933,1,2023-12-27
2445,1701,2022,4,2024-12-28
2446,4228,1855,3,2023-09-03
2447,4981,8298,4,2023-09-04
2448,2115,7358,188,2024-03-09
2449,2423,5631,182,2023-11-08
2450,1245,1294,1,2024-11-10
2451,2413,2517,2,2024-03-22
2452,4155,2207,1,2023-06-20
2453,3301,3462,4,2024-01-12
2454,5003,3790,1,2024-02-17
2455,2709,209,3,2025-05-15
2456,4885,7281,5,2025-03-03
2457,4222,9406,3,2025-04-06
2458,975,4326,5,2024-03-21
2459,1309,5869,4,2024-08-23
2460,782,425,4,2024-11-20
2461,6433,3719,1,2024-05-24
2462,3452,3718,5,2023-12-21
2463,2304,7350,1,2024-06-20
2464,1975,9715,2,
2465,622,9286,4,2023-06-11
2466,3911,9411,2,2023-07-29
2467,2896,5989,2,2023-05-26
2468,2126,1065,4,2024-04-16
2469,2337,9399,2,2023-05-25
2470,148,6411,2,2024-01-13
2471,1649,774,5,2024-07-15
2472,1667,6130,3,2024-08-18
2473,2511,1947,4,2023-08-04
2474,4183,9033,4,2024-02-13
2475,2137,6377,5,2023-07-22
2476,3810,5326,381,2024-06-24
2477,4981,3071,5,2023-09-19
2478,4225,7492,5,2024-07-03
2479,219,7796,202,2023-07-19
2480,63,8441,1,2025-03-29
2481,3270,8120,2,2024-04-19
2482,2427,7235,3,2024-04-30
2483,884,886,1,2024-10-18
2484,5521,3751,3,2023-11-20
2485,52,933,2,2025-05-13
2486,5460,4528,1,2023-11-22
2487,3104,9509,5,2024-10-20
2488,302,3566,2,2024-12-15
2489,334,7727,3,2023-06-30
2490,5745,3124,5,2023-07-04
2491,5390,4161,4,2023-12-18
2492,1830,1371,1,2024-07-22
2493,347,1822,447,2024-07-24
2494,4186,2865,1,2024-11-13
2495,4326,3978,4,2024-06-17
2496,3806,8344,4,2024-01-22
2497,1215,6179,1,2024-05-12
2498,710,2974,2,2024-04-17
2499,4278,3560,5,2024-07-02
2500,1252,2223,4,2025-04-13
2501,1848,9450,4,2023-09-01
2502,1057,9674,4,2023-09-07
2503,4558,7402,5,2023-05-29
2504,4802,4422,1,2024-11-23
2505,5112,6618,3,2024-02-07
2506,4517,4974,3,2023-10-15
2507,2822,7790,4,2025-04-14
2508,3442,3067,1,2025-03-28
2509,2683,796,3,2025-01-24
2510,2115,2097,2,2025-03-07
2511,6500,7001,2,2024-06-12
2512,4817,1763,4,2025-03-02
2513,3220,7611,2,2025-04-08
2514,2975,8940,3,2024-01-19
2515,3903,7123,2,2024-09-18
2516,3086,2741,3,2023-05-29
2517,3766,5287,192,2023-07-17
